condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,False,32,0,0.6377537427553123,0.11202823789790273,0.0009175472951439456,0,0,0.18858674396680164,8926.320888054608,0.8252,False
adaptive_mconj48,False,64,0,0.6377537427553123,0.16712716408073902,0.0009175472951439456,0,0,0.14290402373621255,5983.467771384553,0.9062,False
adaptive_mconj48,False,128,0,0.6377537427553123,0.2905207599978894,0.0009175472951439456,0,0,0.09360683735710762,3442.094809359802,0.9576000000000001,False
adaptive_mconj48,False,32,1,0.6514364696148023,0.10492024605628103,0.001298910119841309,0,0,0.20114979492905283,9531.048940388328,0.8125999999999999,False
adaptive_mconj48,False,64,1,0.6514364696148023,0.16750486195087433,0.001298910119841309,0,0,0.1513676319428959,5969.975965791841,0.8972,False
adaptive_mconj48,False,128,1,0.6514364696148023,0.28846170799806714,0.001298910119841309,0,0,0.09212513229298507,3466.6646292155374,0.9536,False
adaptive_mconj48,False,32,2,0.649401207606095,0.10647560399957001,0.00013804658628063462,0,0,0.21067690903371447,9391.822750346064,0.8218,False
adaptive_mconj48,False,64,2,0.649401207606095,0.1685616959584877,0.00013804658628063462,0,0,0.15289525826525818,5932.545910348895,0.9047999999999999,False
adaptive_mconj48,False,128,2,0.649401207606095,0.29319106007460505,0.00013804658628063462,0,0,0.0996794863550169,3410.7451971609953,0.952,False
adaptive_mconj48,False,32,3,0.6592792047145115,0.1043997920351103,0.0018135362345104832,0,0,0.213227015173969,9578.56314180869,0.8132,False
adaptive_mconj48,False,64,3,0.6592792047145115,0.16499352001119405,0.0018135362345104832,0,0,0.1565031629073355,6060.844086071711,0.8974000000000001,False
adaptive_mconj48,False,128,3,0.6592792047145115,0.2907184100477025,0.0018135362345104832,0,0,0.09866691441410336,3439.754640361149,0.9522,False
adaptive_mconj48,False,32,4,0.6498672813940993,0.10353767592459917,0.0004302752530189595,0,0,0.21370109966960865,9658.319940735828,0.8072,False
adaptive_mconj48,False,64,4,0.6498672813940993,0.17015448794700205,0.0004302752530189595,0,0,0.1492386009047257,5877.012190894839,0.8972,False
adaptive_mconj48,False,128,4,0.6498672813940993,0.29265845206100494,0.0004302752530189595,0,0,0.10140197236740515,3416.9523994869933,0.9542,False
adaptive_mconj48,True,32,5,0.6596452298576951,0.11984888999722898,0.003707726615208201,65681,0,0.20707447935465154,8343.840314441968,0.7996,True
adaptive_mconj48,True,64,5,0.6596452298576951,0.18086012790445238,0.003707726615208201,65681,0,0.157659252820759,5529.134650000334,0.8934000000000001,True
adaptive_mconj48,True,128,5,0.6596452298576951,0.30987312796059996,0.003707726615208201,65681,0,0.09202956046836254,3227.1272006753325,0.9584000000000001,True
adaptive_mconj48,False,32,6,0.6477517387980399,0.12097277003340423,0.00043841127691207084,65681,0,0.2227173994101045,8266.323071910065,0.7764000000000001,False
adaptive_mconj48,False,64,6,0.6477517387980399,0.1863348219776526,0.00043841127691207084,65681,0,0.15404622682818297,5366.683421738162,0.8824,False
adaptive_mconj48,False,128,6,0.6477517387980399,0.3149733340833336,0.00043841127691207084,65681,0,0.10817837122086836,3174.871939271616,0.9412,False
adaptive_mconj48,True,32,7,0.6732966544899531,0.1159711800282821,0.00810764727545488,131218,0,0.24804926929946802,8622.83198080875,0.7034000000000001,True
adaptive_mconj48,True,64,7,0.6732966544899531,0.17656309390440583,0.00810764727545488,131218,0,0.2061280184739571,5663.697763143053,0.8182,True
adaptive_mconj48,True,128,7,0.6732966544899531,0.3026221019681543,0.00810764727545488,131218,0,0.15886900264054032,3304.4513057583367,0.8992,True
adaptive_mconj48,True,32,8,0.7022537266731925,0.13713745796121657,0.019409668553794245,196216,0,0.2700739898620376,7291.953743832753,0.5998,True
adaptive_mconj48,True,64,8,0.7022537266731925,0.18882535002194345,0.019409668553794245,196216,0,0.23598940654190392,5295.899093441583,0.727,True
adaptive_mconj48,True,128,8,0.7022537266731925,0.3159687059232965,0.019409668553794245,196216,0,0.19408235365431858,3164.870385115786,0.8302,True
adaptive_mconj48,True,32,9,0.7045913720264,0.13359288999345154,0.02666697803418891,240278,0,0.25754929625219325,7485.428304223511,0.6093999999999999,True
adaptive_mconj48,True,64,9,0.7045913720264,0.19491617800667882,0.02666697803418891,240278,0,0.22325734030485986,5130.410467856264,0.7295999999999999,True
adaptive_mconj48,True,128,9,0.7045913720264,0.3231574359815568,0.02666697803418891,240278,0,0.18531875242403292,3094.4669336251077,0.8264000000000001,True
adaptive_mconj48,True,32,10,0.715404727091234,0.13831637403927743,0.03670000067432923,288974,0,0.26179526351712323,7229.802016903884,0.5982000000000001,True
adaptive_mconj48,True,64,10,0.715404727091234,0.20844646799378097,0.03670000067432923,288974,0,0.22867785201020235,4797.394792171941,0.7238,True
adaptive_mconj48,True,128,10,0.715404727091234,0.33860541600733995,0.03670000067432923,288974,0,0.1864579309120425,2953.2900323671224,0.8188000000000001,True
adaptive_mconj48,True,32,11,0.713996291796773,0.1429247580235824,0.03543918888785773,321264,0,0.26554841366500387,6996.688424233689,0.6102000000000001,True
adaptive_mconj48,True,64,11,0.713996291796773,0.20030133600812405,0.03543918888785773,321264,0,0.22700229073734035,4992.4779331448935,0.7386000000000001,True
adaptive_mconj48,True,128,11,0.713996291796773,0.3347059160005301,0.03543918888785773,321264,0,0.18166166353966925,2987.697414940273,0.8352,True
adaptive_mconj48,True,32,12,0.7075759974303577,0.1390233039855957,0.025928860992676068,351032,0,0.25181985624648423,7193.038658494339,0.5974,True
adaptive_mconj48,True,64,12,0.7075759974303577,0.20922505401540548,0.025928860992676068,351032,0,0.22515230400775385,4779.542319661052,0.7238,True
adaptive_mconj48,True,128,12,0.7075759974303577,0.3336877760011703,0.025928860992676068,351032,0,0.1795883069690229,2996.81340438582,0.8298000000000001,True
adaptive_mconj48,True,32,13,0.722070374177841,0.15967471397016197,0.04494690645647159,373184,0,0.26027677575995906,6262.732370930488,0.624,True
adaptive_mconj48,True,64,13,0.722070374177841,0.23356336797587574,0.04494690645647159,373184,0,0.2371581750646602,4281.493320918749,0.726,True
