condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
periodic_rebuild,False,32,0,0.0,0.10716183192562312,0.0,0,0,0.18858674396680164,9331.680711599456,0.8252,False
periodic_rebuild,False,64,0,0.0,0.1553117720177397,0.0,0,0,0.14290402373621255,6438.661970103464,0.9062,False
periodic_rebuild,False,128,0,0.0,0.29511785798240453,0.0,0,0,0.09360683735710762,3388.4767490404524,0.9576000000000001,False
periodic_rebuild,False,32,1,0.0,0.0919152561109513,0.0,0,0,0.20114979492905283,10879.586722718757,0.8125999999999999,False
periodic_rebuild,False,64,1,0.0,0.1540732099674642,0.0,0,0,0.1513676319428959,6490.4210161595975,0.8972,False
periodic_rebuild,False,128,1,0.0,0.28037469601258636,0.0,0,0,0.09212513229298507,3566.6556726471094,0.9536,False
periodic_rebuild,False,32,2,0.0,0.09283394797239453,0.0,0,0,0.21067690903371447,10771.921498990478,0.8218,False
periodic_rebuild,False,64,2,0.0,0.15460400201845914,0.0,0,0,0.15289525826525818,6468.137868000362,0.9047999999999999,False
periodic_rebuild,False,128,2,0.0,0.28793778002727777,0.0,0,0,0.0996794863550169,3472.972528666662,0.952,False
periodic_rebuild,False,32,3,0.0,0.09167388593778014,0.0,0,0,0.213227015173969,10908.231823822856,0.8132,False
periodic_rebuild,False,64,3,0.0,0.15540549799334258,0.0,0,0,0.1565031629073355,6434.778774962254,0.8974000000000001,False
periodic_rebuild,False,128,3,0.0,0.2771629859926179,0.0,0,0,0.09866691441410336,3607.9853751706746,0.9522,False
periodic_rebuild,False,32,4,0.0,0.09103903197683394,0.0,0,0,0.21370109966960865,10984.299572236916,0.8072,False
periodic_rebuild,False,64,4,0.0,0.1543768800329417,0.0,0,0,0.1492386009047257,6477.653906379084,0.8972,False
periodic_rebuild,False,128,4,0.0,0.288889714051038,0.0,0,0,0.10140197236740515,3461.528574268762,0.9542,False
periodic_rebuild,False,32,5,0.0,0.1025981439743191,0.0,0,1,0.20837619825690265,9746.76501214589,0.7956,False
periodic_rebuild,False,64,5,0.0,0.1711669460637495,0.0,0,1,0.15736124046282807,5842.249470453014,0.8912,False
periodic_rebuild,False,128,5,0.0,0.3076641079969704,0.0,0,1,0.09115612979937222,3250.2978865830105,0.9584000000000001,False
periodic_rebuild,False,32,6,0.0,0.10106904397252947,0.0,0,1,0.21174805784233303,9894.22636936983,0.7826000000000002,False
periodic_rebuild,False,64,6,0.0,0.16787785210181028,0.0,0,1,0.15451226488534817,5956.711903804592,0.8814,False
