condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,False,32,0,0.6377537427553123,0.13487595994956791,0.0009175472951439456,0,0,0.18858674396680164,7414.219705082467,0.8252,False
adaptive_mconj48,False,64,0,0.6377537427553123,0.17812360194511712,0.0009175472951439456,0,0,0.14290402373621255,5614.079151106078,0.9062,False
adaptive_mconj48,False,128,0,0.6377537427553123,0.3201521160081029,0.0009175472951439456,0,0,0.09360683735710762,3123.515197927633,0.9576000000000001,False
adaptive_mconj48,False,32,1,0.6514364696148023,0.11844097601715475,0.001298910119841309,0,0,0.20114979492905283,8443.023973858186,0.8125999999999999,False
adaptive_mconj48,False,64,1,0.6514364696148023,0.17866948002483696,0.001298910119841309,0,0,0.1513676319428959,5596.926793882141,0.8972,False
adaptive_mconj48,False,128,1,0.6514364696148023,0.31485230196267366,0.001298910119841309,0,0,0.09212513229298507,3176.0923892452656,0.9536,False
adaptive_mconj48,False,32,2,0.649401207606095,0.11639505403582007,0.00013804658628063462,0,0,0.21067690903371447,8591.430351432755,0.8218,False
adaptive_mconj48,False,64,2,0.649401207606095,0.198861347977072,0.00013804658628063462,0,0,0.15289525826525818,5028.629294594223,0.9047999999999999,False
adaptive_mconj48,False,128,2,0.649401207606095,0.310288471984677,0.00013804658628063462,0,0,0.0996794863550169,3222.807452702861,0.952,False
adaptive_mconj48,False,32,3,0.6592792047145115,0.1171758760465309,0.0018135362345104832,0,0,0.213227015173969,8534.179847760617,0.8132,False
adaptive_mconj48,False,64,3,0.6592792047145115,0.17193149798549712,0.0018135362345104832,0,0,0.1565031629073355,5816.269919804646,0.8974000000000001,False
adaptive_mconj48,False,128,3,0.6592792047145115,0.30711489799432456,0.0018135362345104832,0,0,0.09866691441410336,3256.110356517058,0.9522,False
adaptive_mconj48,False,32,4,0.6498672813940993,0.11846919194795191,0.0004302752530189595,0,0,0.21370109966960865,8441.0130900474,0.8072,False
adaptive_mconj48,False,64,4,0.6498672813940993,0.18162934004794806,0.0004302752530189595,0,0,0.1492386009047257,5505.718402852818,0.8972,False
adaptive_mconj48,False,128,4,0.6498672813940993,0.3102366520324722,0.0004302752530189595,0,0,0.10140197236740515,3223.3457699102905,0.9542,False
adaptive_mconj48,True,32,5,0.6568614385740309,0.11675473593641073,0.0021129510837286643,65776,0,0.20747732406217312,8564.963056784607,0.8146000000000001,True
adaptive_mconj48,True,64,5,0.6568614385740309,0.17397811799310148,0.0021129510837286643,65776,0,0.14720652159466305,5747.849278606702,0.9032,True
adaptive_mconj48,True,128,5,0.6568614385740309,0.30635335005354136,0.0021129510837286643,65776,0,0.09172655013680608,3264.2045527663727,0.9568,True
adaptive_mconj48,True,32,6,0.6368819442210847,0.11654562398325652,0.0026722481726322383,129951,0,0.19754250175595126,8580.330739347748,0.8264,True
adaptive_mconj48,True,64,6,0.6368819442210847,0.17888052796479315,0.0026722481726322383,129951,0,0.14272701215957687,5590.323392811193,0.907,True
adaptive_mconj48,True,128,6,0.6368819442210847,0.3135986380511895,0.0026722481726322383,129951,0,0.0970383429372122,3188.789358953681,0.9566,True
adaptive_mconj48,False,32,7,0.6430530013348145,0.12120289995800704,0.0008116721906528102,129951,0,0.19169600934813433,8250.62766935831,0.8292,False
adaptive_mconj48,False,64,7,0.6430530013348145,0.18703893199563026,0.0008116721906528102,129951,0,0.14355709665495467,5346.480485802617,0.9056000000000001,False
adaptive_mconj48,False,128,7,0.6430530013348145,0.30858824390452355,0.0008116721906528102,129951,0,0.09742176348229384,3240.564149000432,0.953,False
adaptive_mconj48,False,32,8,0.6397580213471933,0.1297776980791241,0.0009351381001183273,129951,0,0.2000615905165207,7705.484184118527,0.8255999999999999,False
adaptive_mconj48,False,64,8,0.6397580213471933,0.19972610799595714,0.0009351381001183273,129951,0,0.14820674748472148,5006.856690063985,0.9074000000000001,False
adaptive_mconj48,False,128,8,0.6397580213471933,0.32087425398640335,0.0009351381001183273,129951,0,0.09866225215349586,3116.485625058512,0.9524000000000001,False
adaptive_mconj48,False,32,9,0.6488978384929089,0.1306624439312145,0.0003279196396757032,129951,0,0.20969492125466466,7653.308555336961,0.8202,False
adaptive_mconj48,False,64,9,0.6488978384929089,0.186061437940225,0.0003279196396757032,129951,0,0.14868100080373417,5374.568804102571,0.9086000000000001,False
adaptive_mconj48,False,128,9,0.6488978384929089,0.31694723397959024,0.0003279196396757032,129951,0,0.08755592498512021,3155.0993124123456,0.9586,False
adaptive_mconj48,False,32,10,0.6565156890393113,0.13017886399757117,0.0018092977740549847,129951,0,0.20490348947736348,7681.738565629653,0.8116,False
adaptive_mconj48,False,64,10,0.6565156890393113,0.19047385198064148,0.0018092977740549847,129951,0,0.1425123152573138,5250.064455574897,0.9032,False
adaptive_mconj48,False,128,10,0.6565156890393113,0.3209358520107344,0.0018092977740549847,129951,0,0.0987352014227955,3115.8874701432637,0.9556,False
adaptive_mconj48,False,32,11,0.6465031012993918,0.1316748580429703,0.0008225475116218392,129951,0,0.19157912203577926,7594.464234574406,0.8412000000000001,False
adaptive_mconj48,False,64,11,0.6465031012993918,0.19628937204834074,0.0008225475116218392,129951,0,0.13842124114455845,5094.519329114401,0.9134000000000001,False
adaptive_mconj48,False,128,11,0.6465031012993918,0.3272667999844998,0.0008225475116218392,129951,0,0.09325470497513785,3055.610896208728,0.9566,False
adaptive_mconj48,False,32,12,0.6476835929360846,0.12802818196360022,0.001741562626434207,129951,0,0.1956906742795885,7810.780288079938,0.8246,False
adaptive_mconj48,False,64,12,0.6476835929360846,0.1863396839471534,0.001741562626434207,129951,0,0.13771434202725583,5366.543394393669,0.9074000000000001,False
adaptive_mconj48,False,128,12,0.6476835929360846,0.316817608079873,0.001741562626434207,129951,0,0.09543919530255898,3156.390221050749,0.9556,False
adaptive_mconj48,True,32,13,0.8828655828662118,0.1260553140891716,0.4235675694908617,196124,0,0.21438283513378587,7933.0253327725595,0.22,True
adaptive_mconj48,True,64,13,0.8828655828662118,0.1969347019912675,0.4235675694908617,196124,0,0.24288960455317968,5077.825237952944,0.3092,True
adaptive_mconj48,True,128,13,0.8828655828662118,0.3413298419909552,0.4235675694908617,196124,0,0.26238681369306655,2929.7174667385184,0.43539999999999995,True
adaptive_mconj48,True,32,14,0.8848384696143156,0.13483628199901432,0.40112327344065857,243366,0,0.219734749186377,7416.40146980106,0.21080000000000002,True
adaptive_mconj48,True,64,14,0.8848384696143156,0.20719727803952992,0.40112327344065857,243366,0,0.25520650461929845,4826.318228993414,0.3158,True
adaptive_mconj48,True,128,14,0.8848384696143156,0.34666862606536597,0.40112327344065857,243366,0,0.27230247887230113,2884.5990805393662,0.44439999999999996,True
adaptive_mconj48,True,32,15,0.887056981008147,0.1509459459921345,0.4083403076171255,266590,0,0.2254130431008818,6624.888091079359,0.21639999999999998,True
adaptive_mconj48,True,64,15,0.887056981008147,0.22739878599531949,0.4083403076171255,266590,0,0.25310361514605045,4397.560856022261,0.31839999999999996,True
adaptive_mconj48,True,128,15,0.887056981008147,0.3709811159642413,0.4083403076171255,266590,0,0.27582719227806385,2695.5549944930067,0.4456,True
adaptive_mconj48,True,32,16,0.8936347116033633,0.17626609792932868,0.43741662266972714,288834,0,0.2229708501127446,5673.240695445221,0.218,True
adaptive_mconj48,True,64,16,0.8936347116033633,0.2509078240254894,0.43741662266972714,288834,0,0.25381914821384144,3985.5273699970844,0.31720000000000004,True
adaptive_mconj48,True,128,16,0.8936347116033633,0.3886906960979104,0.43741662266972714,288834,0,0.2715345281911676,2572.7397389211037,0.433,True
adaptive_mconj48,True,32,17,0.8831660857179052,0.1988007159670815,0.39548481777353817,305630,0,0.22525319087640025,5030.1629706685035,0.229,True
adaptive_mconj48,True,64,17,0.8831660857179052,0.27306767203845084,0.39548481777353817,305630,0,0.2646431559666715,3662.0958919633276,0.338,True
adaptive_mconj48,True,128,17,0.8831660857179052,0.42061264195945114,0.39548481777353817,305630,0,0.27237995520962993,2377.484412597385,0.4446,True
adaptive_mconj48,True,32,18,0.8828714105730714,0.20292999409139156,0.3896839804283131,191930,0,0.23242202993692318,4927.807761871022,0.23,True
adaptive_mconj48,True,64,18,0.8828714105730714,0.29571193794254214,0.3896839804283131,191930,0,0.26318138232025456,3381.669360248498,0.3334,True
