condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
periodic_rebuild,False,32,0,0.0,0.09651391603983939,0.0,0,0,0.18858674396680164,10361.200136022002,0.8252,False
periodic_rebuild,False,64,0,0.0,0.14713352196849883,0.0,0,0,0.14290402373621255,6796.547697771411,0.9062,False
periodic_rebuild,False,128,0,0.0,0.27178440196439624,0.0,0,0,0.09360683735710762,3679.387016959862,0.9576000000000001,False
periodic_rebuild,False,32,1,0.0,0.08697378006763756,0.0,0,0,0.20114979492905283,11497.718038957515,0.8125999999999999,False
periodic_rebuild,False,64,1,0.0,0.15090339595917612,0.0,0,0,0.1513676319428959,6626.756102099451,0.8972,False
periodic_rebuild,False,128,1,0.0,0.27908753196243197,0.0,0,0,0.09212513229298507,3583.1052464737486,0.9536,False
periodic_rebuild,False,32,2,0.0,0.0862028740812093,0.0,0,0,0.21067690903371447,11600.541288889372,0.8218,False
periodic_rebuild,False,64,2,0.0,0.14324743195902556,0.0,0,0,0.15289525826525818,6980.9279393297575,0.9047999999999999,False
periodic_rebuild,False,128,2,0.0,0.27014551393222064,0.0,0,0,0.0996794863550169,3701.708703002558,0.952,False
periodic_rebuild,False,32,3,0.0,0.08781229006126523,0.0,0,0,0.213227015173969,11387.927581689488,0.8132,False
periodic_rebuild,False,64,3,0.0,0.14597989001777023,0.0,0,0,0.1565031629073355,6850.25862040497,0.8974000000000001,False
periodic_rebuild,False,128,3,0.0,0.27275519201066345,0.0,0,0,0.09866691441410336,3666.29134583405,0.9522,False
periodic_rebuild,False,32,4,0.0,0.08741573407314718,0.0,0,0,0.21370109966960865,11439.588200028456,0.8072,False
periodic_rebuild,False,64,4,0.0,0.14828408195171505,0.0,0,0,0.1492386009047257,6743.81219371628,0.8972,False
periodic_rebuild,False,128,4,0.0,0.2728356480365619,0.0,0,0,0.10140197236740515,3665.2101996070282,0.9542,False
periodic_rebuild,False,32,5,0.0,0.10026802006177604,0.0,0,1,0.20856950879742706,9973.269636559004,0.8126000000000001,False
periodic_rebuild,False,64,5,0.0,0.16387678205501288,0.0,0,1,0.14048829132707108,6102.145694222281,0.9048,False
periodic_rebuild,False,128,5,0.0,0.2973119979724288,0.0,0,1,0.08943802323396913,3363.470047692912,0.9578000000000001,False
periodic_rebuild,False,32,6,0.0,0.09440317202825099,0.0,0,1,0.19429987133294763,10592.864397615167,0.8266,False
periodic_rebuild,False,64,6,0.0,0.16213284595869482,0.0,0,1,0.13636700480688135,6167.781698316462,0.9102,False
periodic_rebuild,False,128,6,0.0,0.2934648619266227,0.0,0,1,0.09445760953994126,3407.562981935595,0.9576,False
periodic_rebuild,False,32,7,0.0,0.0925012540537864,0.0,0,1,0.20023376338669757,10810.66424697911,0.8238,False
periodic_rebuild,False,64,7,0.0,0.15466136997565627,0.0,0,1,0.14834271131403795,6465.738666076734,0.9038,False
periodic_rebuild,False,128,7,0.0,0.2855125960195437,0.0,0,1,0.10048601892800808,3502.47244409332,0.9516,False
periodic_rebuild,False,32,8,0.0,0.0927142680156976,0.0,0,1,0.20313542280951394,10785.826404094443,0.824,False
periodic_rebuild,False,64,8,0.0,0.15832510206382722,0.0,0,1,0.14376313853001402,6316.117829482654,0.9096000000000001,False
periodic_rebuild,False,128,8,0.0,0.2932964040664956,0.0,0,1,0.09783741615557925,3409.52015140725,0.9528,False
periodic_rebuild,False,32,9,0.0,0.09222593996673822,0.0,0,1,0.20764305911828598,10842.936383848788,0.8206,False
periodic_rebuild,False,64,9,0.0,0.15588568605016917,0.0,0,1,0.15761459323298715,6414.957173669986,0.9042,False
periodic_rebuild,False,128,9,0.0,0.28121861396357417,0.0,0,1,0.09994318385963097,3555.952381336779,0.9556,False
periodic_rebuild,False,32,10,0.0,0.09995915007311851,0.0,0,2,0.2020149499418298,10004.086662086624,0.8114,False
periodic_rebuild,False,64,10,0.0,0.16916379798203707,0.0,0,2,0.14675408001142592,5911.430293768804,0.9018,False
periodic_rebuild,False,128,10,0.0,0.3046938260085881,0.0,0,2,0.09835120741505922,3281.9831405832756,0.9552,False
periodic_rebuild,False,32,11,0.0,0.09569255996029824,0.0,0,2,0.19421009242570272,10450.13322263391,0.8338000000000001,False
periodic_rebuild,False,64,11,0.0,0.16302462993189692,0.0,0,2,0.13606116271736032,6134.0424475599,0.9144000000000001,False
periodic_rebuild,False,128,11,0.0,0.29745969199575484,0.0,0,2,0.09103933215923764,3361.8000250409436,0.9572,False
periodic_rebuild,False,32,12,0.0,0.09246045793406665,0.0,0,2,0.20031764774976768,10815.434212029295,0.8221999999999999,False
periodic_rebuild,False,64,12,0.0,0.1548416359582916,0.0,0,2,0.14573551385986874,6458.211280261607,0.9046000000000001,False
periodic_rebuild,False,128,12,0.0,0.28925574594177306,0.0,0,2,0.09894867356362085,3457.1482642260085,0.9554,False
periodic_rebuild,False,32,13,0.0,0.10665383189916611,0.0,0,2,0.2189263803199605,9376.128191488062,0.21819999999999998,False
periodic_rebuild,False,64,13,0.0,0.17928194801788777,0.0,0,2,0.24670719486873502,5577.806416406327,0.31660000000000005,False
periodic_rebuild,False,128,13,0.0,0.3292551039485261,0.0,0,2,0.26537520607622705,3037.1586894408006,0.436,False
periodic_rebuild,False,32,14,0.0,0.10454449395183474,0.0,0,2,0.2179705484692829,9565.305280072573,0.2122,False
periodic_rebuild,False,64,14,0.0,0.1779277300229296,0.0,0,2,0.25178363727613434,5620.25941583771,0.305,False
periodic_rebuild,False,128,14,0.0,0.32049005397129804,0.0,0,2,0.27210961026762726,3120.221634364842,0.43060000000000004,False
periodic_rebuild,False,32,15,0.0,0.12362727604340762,0.0,0,3,0.2160491610721967,8088.829844061946,0.2174,False
periodic_rebuild,False,64,15,0.0,0.20720798603724688,0.0,0,3,0.2516422857947368,4826.068816769659,0.3296,False
periodic_rebuild,False,128,15,0.0,0.3495688579278067,0.0,0,3,0.2660499201277835,2860.6667250848786,0.45879999999999993,False
periodic_rebuild,False,32,16,0.0,0.10837399598676711,0.0,0,3,0.21479292353334178,9227.305783964115,0.208,False
periodic_rebuild,False,64,16,0.0,0.18551745801232755,0.0,0,3,0.253162003468135,5390.328278072625,0.313,False
periodic_rebuild,False,128,16,0.0,0.331858154037036,0.0,0,3,0.2686614970553094,3013.33563100697,0.431,False
periodic_rebuild,False,32,17,0.0,0.1115352800115943,0.0,0,3,0.2097117068739845,8965.772981392509,0.209,False
periodic_rebuild,False,64,17,0.0,0.19147601595614105,0.0,0,3,0.2529407045139236,5222.58620750213,0.331,False
periodic_rebuild,False,128,17,0.0,0.33975829009432346,0.0,0,3,0.26718166104731067,2943.2688742410987,0.44139999999999996,False
periodic_rebuild,False,32,18,0.0,0.11057971394620836,0.0,0,3,0.20940095510765944,9043.250016783832,0.21819999999999998,False
periodic_rebuild,False,64,18,0.0,0.18638809607364237,0.0,0,3,0.24288688725412905,5365.149497556419,0.31860000000000005,False
periodic_rebuild,False,128,18,0.0,0.3285974160535261,0.0,0,3,0.2625929168884797,3043.2375640991268,0.4364,False
periodic_rebuild,False,32,19,0.0,0.11374295398127288,0.0,0,3,0.2168962885805103,8791.753378979802,0.206,False
periodic_rebuild,False,64,19,0.0,0.19334775395691395,0.0,0,3,0.24846536982042386,5172.028014469939,0.31360000000000005,False
periodic_rebuild,False,128,19,0.0,0.3504450839245692,0.0,0,3,0.26207968253949027,2853.514133516117,0.4368,False
periodic_rebuild,False,32,20,0.0,0.11238718801178038,0.0,0,4,0.2164162655624572,8897.811375929972,0.222,False
periodic_rebuild,False,64,20,0.0,0.18753682007081807,0.0,0,4,0.24725177451334904,5332.286212501512,0.3216,False
periodic_rebuild,False,128,20,0.0,0.32872336998116225,0.0,0,4,0.2683427658797606,3042.071514590842,0.44039999999999996,False
periodic_rebuild,False,32,21,0.0,0.1088434539269656,0.0,0,4,0.21361750864571005,9187.507047240564,0.22340000000000004,False
periodic_rebuild,False,64,21,0.0,0.1918242200044915,0.0,0,4,0.24743314248499532,5213.106040397742,0.31779999999999997,False
periodic_rebuild,False,128,21,0.0,0.3377418000018224,0.0,0,4,0.2713576975138166,2960.841684371328,0.435,False
periodic_rebuild,False,32,22,0.0,0.10878464602865279,0.0,0,4,0.21557838481628905,9192.47372222556,0.21860000000000002,False
periodic_rebuild,False,64,22,0.0,0.18228784995153546,0.0,0,4,0.2485236407265916,5485.829144761256,0.314,False
periodic_rebuild,False,128,22,0.0,0.32486646994948387,0.0,0,4,0.2711807515293075,3078.1877863711147,0.419,False
periodic_rebuild,False,32,23,0.0,0.11226105398964137,0.0,0,4,0.2105492816420897,8907.808758790672,0.213,False
periodic_rebuild,False,64,23,0.0,0.19135949993506074,0.0,0,4,0.24675202126831705,5225.766164414923,0.31880000000000003,False
periodic_rebuild,False,128,23,0.0,0.3329698439920321,0.0,0,4,0.2724628415032039,3003.274975327585,0.422,False
periodic_rebuild,False,32,24,0.0,0.10472995799500495,0.0,0,4,0.22231833032838297,9548.366285487238,0.21159999999999995,False
periodic_rebuild,False,64,24,0.0,0.1802612019237131,0.0,0,4,0.2512346313707567,5547.505449471052,0.30460000000000004,False
periodic_rebuild,False,128,24,0.0,0.32419459999073297,0.0,0,4,0.2670714511137422,3084.56710885556,0.42219999999999996,False
