drift_detected,edges_added_this_epoch,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,recall_at_k,repair_happened,schedule
True,0,64,7,306.16357122055507,0.43211220199009404,0.226004826628111,66115,0.8712000000000001,True,gradual_plateau
True,0,128,7,306.16357122055507,0.481902261992218,0.226004826628111,66115,0.943,True,gradual_plateau
True,6738,32,8,326.18564505905175,0.7552253900066717,0.4174219113600821,72853,0.7784000000000001,True,gradual_plateau
True,0,64,8,326.18564505905175,0.8388655619928613,0.4174219113600821,72853,0.8542000000000001,True,gradual_plateau
True,0,128,8,326.18564505905175,0.9429152240045369,0.4174219113600821,72853,0.9134000000000001,True,gradual_plateau
True,3986,32,9,343.7061965125636,1.1107618380046915,0.6009074915912453,76839,0.7654000000000001,True,gradual_plateau
True,0,64,9,343.7061965125636,1.2082189319917234,0.6009074915912453,76839,0.8302,True,gradual_plateau
True,0,128,9,343.7061965125636,1.3056933459884021,0.6009074915912453,76839,0.8854,True,gradual_plateau
True,7567,32,10,359.9057908018791,1.1553558680025162,0.644241473947768,84406,0.6732,True,gradual_plateau
True,0,64,10,359.9057908018791,1.2578867700067349,0.644241473947768,84406,0.745,True,gradual_plateau
True,0,128,10,359.9057908018791,1.3221625500009395,0.644241473947768,84406,0.8022,True,gradual_plateau
True,5271,32,11,365.17005995681853,1.4389653180114692,0.6054858281925951,89677,0.7212000000000001,True,gradual_plateau
True,0,64,11,365.17005995681853,1.5697357239987468,0.6054858281925951,89677,0.7810000000000001,True,gradual_plateau
True,0,128,11,365.17005995681853,1.6959909099969082,0.6054858281925951,89677,0.8318000000000002,True,gradual_plateau
True,2520,32,12,367.1422782118439,1.628303817997221,0.6931005401764653,92197,0.7928000000000001,True,gradual_plateau
True,0,64,12,367.1422782118439,1.7378320879943203,0.6931005401764653,92197,0.8366,True,gradual_plateau
True,0,128,12,367.1422782118439,1.8649319319956703,0.6931005401764653,92197,0.8758,True,gradual_plateau
True,2008,32,13,369.2868748426673,1.6509149780031294,0.6924017519508054,94205,0.762,True,gradual_plateau
True,0,64,13,369.2868748426673,1.7971874299983028,0.6924017519508054,94205,0.8148000000000002,True,gradual_plateau
True,0,128,13,369.2868748426673,1.9107374220038764,0.6924017519508054,94205,0.8618000000000001,True,gradual_plateau
True,1206,32,14,370.1255689985617,1.7893969479919178,0.6123646038345676,95411,0.7752,True,gradual_plateau
True,0,64,14,370.1255689985617,1.8478403800108936,0.6123646038345676,95411,0.8216,True,gradual_plateau
True,0,128,14,370.1255689985617,1.9598757120111259,0.6123646038345676,95411,0.8586000000000001,True,gradual_plateau
True,1045,32,15,371.59226738702586,1.7273804160067812,0.6384146628370182,96456,0.7816000000000001,True,gradual_plateau
True,0,64,15,371.59226738702586,1.8145488480076892,0.6384146628370182,96456,0.8212,True,gradual_plateau
True,0,128,15,371.59226738702586,1.9252919499995187,0.6384146628370182,96456,0.8702000000000001,True,gradual_plateau
True,1356,32,16,371.81823361940707,1.825585738013615,0.6537650959008527,97812,0.774,True,gradual_plateau
True,0,64,16,371.81823361940707,1.8972037140047178,0.6537650959008527,97812,0.8124000000000001,True,gradual_plateau
True,0,128,16,371.81823361940707,2.034675798000535,0.6537650959008527,97812,0.849,True,gradual_plateau
True,917,32,17,368.24678290111655,1.7527301739901304,0.6169494447639037,98729,0.7952,True,gradual_plateau
True,0,64,17,368.24678290111655,1.9155985280085588,0.6169494447639037,98729,0.8334,True,gradual_plateau
True,0,128,17,368.24678290111655,2.0463156979967607,0.6169494447639037,98729,0.87,True,gradual_plateau
True,1122,32,18,372.99451014509725,1.8698573319998104,0.6647672314528327,99851,0.7900000000000001,True,gradual_plateau
True,0,64,18,372.99451014509725,1.9946843620127765,0.6647672314528327,99851,0.8298000000000001,True,gradual_plateau
True,0,128,18,372.99451014509725,2.101210146007361,0.6647672314528327,99851,0.8742000000000001,True,gradual_plateau
