condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,queries_per_second,recall_at_k,repair_happened
mconj_16,True,32,0,257.49439562567454,0.05414332600776106,0.001823125736363083,0,18469.497050414986,0.9822000000000001,False
mconj_16,True,64,0,257.49439562567454,0.07273399800760671,0.001823125736363083,0,13748.728619254744,0.9944,False
mconj_16,True,128,0,257.49439562567454,0.12103904600371607,0.001823125736363083,0,8261.796775639645,0.9992000000000001,False
mconj_16,False,32,1,252.52132330277027,0.0483873179910006,0.00031724391092231125,0,20666.57218294237,0.984,False
mconj_16,False,64,1,252.52132330277027,0.07155382799101062,0.00031724391092231125,0,13975.492689582325,0.9972000000000001,False
mconj_16,False,128,1,252.52132330277027,0.11850312199385371,0.00031724391092231125,0,8438.596242653135,0.999,False
mconj_16,False,32,2,252.91389566117573,0.04939051400288008,0.0007105384275595641,0,20246.8028565503,0.983,False
mconj_16,False,64,2,252.91389566117573,0.07275746599771082,0.0007105384275595641,0,13744.293953715529,0.9967999999999999,False
mconj_16,False,128,2,252.91389566117573,0.12019606400281191,0.0007105384275595641,0,8319.7399872978,0.9994,False
mconj_16,False,32,3,254.0705578079571,0.04749503200582694,0.0004716594085745089,0,21054.833690338703,0.9832000000000001,False
mconj_16,False,64,3,254.0705578079571,0.07078194399946369,0.0004716594085745089,0,14127.896798194422,0.9946,False
mconj_16,False,128,3,254.0705578079571,0.11686521201045252,0.0004716594085745089,0,8556.866348820377,0.9985999999999999,False
mconj_16,False,32,4,252.06051845874643,0.04799565199937206,0.0003339665724737102,0,20835.22065734378,0.988,False
mconj_16,False,64,4,252.06051845874643,0.07085946999723092,0.0003339665724737102,0,14112.439735141661,0.9966000000000002,False
mconj_16,False,128,4,252.06051845874643,0.11903963799704798,0.0003339665724737102,0,8400.563180684392,0.9992000000000001,False
mconj_16,False,32,5,253.13779109022582,0.04806576999544632,0.00026102697622014756,0,20804.826388815545,0.9866000000000001,False
mconj_16,False,64,5,253.13779109022582,0.07148510401020758,0.00026102697622014756,0,13988.928376703585,0.9962000000000001,False
mconj_16,False,128,5,253.13779109022582,0.11851164200925268,0.00026102697622014756,0,8437.989576770238,0.999,False
mconj_16,False,32,6,254.87978279608686,0.049506868002936244,0.0010839715254060182,0,20199.217610386706,0.9816000000000001,False
mconj_16,False,64,6,254.87978279608686,0.07416475999343675,0.0010839715254060182,0,13483.492700421273,0.9962000000000001,False
mconj_16,False,128,6,254.87978279608686,0.12126812200585846,0.0010839715254060182,0,8246.190206125977,0.9987999999999999,False
mconj_16,True,32,7,258.73976142639964,0.04843844199785963,0.003126996242087956,8000,20644.759797273982,0.9624000000000001,True
mconj_16,True,64,7,258.73976142639964,0.07185777400445659,0.003126996242087956,8000,13916.378761440348,0.9888000000000001,True
mconj_16,True,128,7,258.73976142639964,0.1193121560063446,0.003126996242087956,8000,8381.375657538396,0.998,True
mconj_16,True,32,8,266.94841874425276,0.05804561800323427,0.012582013472209372,13248,17227.82932458882,0.9266000000000001,True
mconj_16,True,64,8,266.94841874425276,0.08278103200427722,0.012582013472209372,13248,12080.06201164937,0.9726,True
mconj_16,True,128,8,266.94841874425276,0.13067932400736026,0.012582013472209372,13248,7652.319964125901,0.992,True
mconj_16,True,32,9,277.0968642582994,0.07387044999632053,0.054369966355417375,17296,13537.212783322828,0.8668,True
mconj_16,True,64,9,277.0968642582994,0.09876384599192534,0.054369966355417375,17296,10125.16260334533,0.9394000000000001,True
mconj_16,True,128,9,277.0968642582994,0.14909385799546726,0.054369966355417375,17296,6707.184410174709,0.982,True
mconj_16,True,32,10,278.9446351412507,0.12015052999777254,0.06206749515363435,20304,8322.89295784662,0.8732000000000001,True
mconj_16,True,64,10,278.9446351412507,0.14069241400284227,0.06206749515363435,20304,7107.703759918413,0.9476,True
mconj_16,True,128,10,278.9446351412507,0.1913337799924193,0.06206749515363435,20304,5226.4686352802955,0.9836000000000001,True
mconj_16,True,32,11,277.78151219581446,0.13420978200156242,0.058158390604638795,22448,7451.02171455996,0.892,True
mconj_16,True,64,11,277.78151219581446,0.15789017999486532,0.058158390604638795,22448,6333.516118814486,0.9544000000000001,True
mconj_16,True,128,11,277.78151219581446,0.2083565220091259,0.058158390604638795,22448,4799.465792370063,0.9846000000000001,True
mconj_16,True,32,12,282.56056323363146,0.14952826799708419,0.0826469260771216,24544,6687.698676610767,0.8792000000000001,True
mconj_16,True,64,12,282.56056323363146,0.1785946579911979,0.0826469260771216,24544,5599.271620147146,0.9486000000000001,True
mconj_16,True,128,12,282.56056323363146,0.23232075599662494,0.0826469260771216,24544,4304.393706494859,0.9858,True
mconj_16,True,32,13,279.11569113676495,0.16328455400071107,0.06371458079201518,26064,6124.277988937308,0.8894000000000001,True
mconj_16,True,64,13,279.11569113676495,0.19316458799585234,0.06371458079201518,26064,5176.932326858338,0.9546,True
mconj_16,True,128,13,279.11569113676495,0.24029546999372542,0.06371458079201518,26064,4161.543286796509,0.9835999999999999,True
mconj_16,True,32,14,278.12753088396323,0.18264361401088536,0.05067267137862001,27392,5475.143521527126,0.8876000000000001,True
mconj_16,True,64,14,278.12753088396323,0.21660487400367856,0.05067267137862001,27392,4616.701284307283,0.9552,True
mconj_16,True,128,14,278.12753088396323,0.26692259398987517,0.05067267137862001,27392,3746.404472743629,0.9856,True
mconj_16,True,32,15,276.0893843476645,0.19725433200073894,0.04296082792680905,28304,5069.597153365706,0.8902,True
mconj_16,True,64,15,276.0893843476645,0.2181972459948156,0.04296082792680905,28304,4583.009265037928,0.9512,True
mconj_16,True,128,15,276.0893843476645,0.267508139993879,0.04296082792680905,28304,3738.2040038964105,0.9844,True
mconj_16,True,32,16,295.3660287041604,0.28366793000895996,0.1685372736466725,28864,3525.248694727014,0.8188000000000001,True
mconj_16,True,64,16,295.3660287041604,0.31735178199596703,0.1685372736466725,28864,3151.077311463492,0.9062,True
mconj_16,True,128,16,295.3660287041604,0.3740473740035668,0.1685372736466725,28864,2673.4581486206725,0.9622,True
mconj_16,True,32,17,313.6898473966948,0.35404200600169133,0.3367986489505108,29952,2824.5235962063293,0.7477999999999999,True
mconj_16,True,64,17,313.6898473966948,0.39109553999151103,0.3367986489505108,29952,2556.919979250353,0.8482000000000001,True
mconj_16,True,128,17,313.6898473966948,0.45240943200769834,0.3367986489505108,29952,2210.3871609444777,0.9244000000000001,True
