condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,queries_per_second,recall_at_k,repair_happened
thresh_90,True,32,0,257.49439562567454,0.05536125799699221,0.001823125736363083,0,18063.173348667948,0.9822000000000001,False
thresh_90,True,64,0,257.49439562567454,0.07213212799979374,0.001823125736363083,0,13863.447921609348,0.9944,False
thresh_90,True,128,0,257.49439562567454,0.12006903199653607,0.001823125736363083,0,8328.542200863661,0.9992000000000001,False
thresh_90,False,32,1,252.52132330277027,0.04753196600358933,0.00031724391092231125,0,21038.473349166452,0.984,False
thresh_90,False,64,1,252.52132330277027,0.07095782599935774,0.00031724391092231125,0,14092.878212038955,0.9972000000000001,False
thresh_90,False,128,1,252.52132330277027,0.11859776399796829,0.00031724391092231125,0,8431.862172520649,0.999,False
thresh_90,False,32,2,252.91389566117573,0.049001416002283804,0.0007105384275595641,0,20407.573527128137,0.983,False
thresh_90,False,64,2,252.91389566117573,0.07310752400371712,0.0007105384275595641,0,13678.482668201914,0.9967999999999999,False
thresh_90,False,128,2,252.91389566117573,0.12075807999644894,0.0007105384275595641,0,8281.01937385396,0.9994,False
thresh_90,False,32,3,254.0705578079571,0.047234864003257826,0.0004716594085745089,0,21170.802988466934,0.9832000000000001,False
thresh_90,False,64,3,254.0705578079571,0.0703106800065143,0.0004716594085745089,0,14222.590364754682,0.9946,False
thresh_90,False,128,3,254.0705578079571,0.11725975399895106,0.0004716594085745089,0,8528.075199688254,0.9985999999999999,False
thresh_90,False,32,4,252.06051845874643,0.04775713200797327,0.0003339665724737102,0,20939.280856167105,0.988,False
thresh_90,False,64,4,252.06051845874643,0.07131848200515378,0.0003339665724737102,0,14021.610834730549,0.9966000000000002,False
thresh_90,False,128,4,252.06051845874643,0.11820022999017965,0.0003339665724737102,0,8460.220424977873,0.9992000000000001,False
thresh_90,False,32,5,253.13779109022582,0.04773254999599885,0.00026102697622014756,0,20950.064475579544,0.9866000000000001,False
thresh_90,False,64,5,253.13779109022582,0.07056797400582582,0.00026102697622014756,0,14170.734162177363,0.9962000000000001,False
thresh_90,False,128,5,253.13779109022582,0.11646678399119992,0.00026102697622014756,0,8586.139032357576,0.999,False
thresh_90,False,32,6,254.87978279608686,0.04948233999311924,0.0010839715254060182,0,20209.23020493887,0.9816000000000001,False
thresh_90,False,64,6,254.87978279608686,0.07320138999784831,0.0010839715254060182,0,13660.942777581056,0.9962000000000001,False
