condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
static,False,32,0,0.0,0.04468560399254784,0.0,0,0,0.04963023272159823,22378.571858775114,0.9822000000000001,False
static,False,64,0,0.0,0.05679444200359285,0.0,0,0,0.028436596139481952,17607.35671875673,0.9944,False
static,False,128,0,0.0,0.10448347400233615,0.0,0,0,0.008908422980528033,9570.8915648961,0.9992000000000001,False
static,False,32,1,0.0,0.031130923991440795,0.0,0,0,0.04498888751680797,32122.40023055346,0.984,False
static,False,64,1,0.0,0.0555085360101657,0.0,0,0,0.02078845833629805,18015.247237233252,0.9972000000000001,False
static,False,128,1,0.0,0.10256732600100804,0.0,0,0,0.009949874371066196,9749.693581659445,0.999,False
static,False,32,2,0.0,0.032380934004322626,0.0,0,0,0.04659399102888697,30882.37046734066,0.983,False
static,False,64,2,0.0,0.057016816004761495,0.0,0,0,0.018701871564097527,17538.685427760287,0.9967999999999999,False
static,False,128,2,0.0,0.1050029520120006,0.0,0,0,0.007722693830523126,9523.541775146587,0.9994,False
static,False,32,3,0.0,0.03117534400371369,0.0,0,0,0.04514155513493082,32076.630810581508,0.9832000000000001,False
static,False,64,3,0.0,0.05543282799771987,0.0,0,0,0.02430720057925223,18039.85176511531,0.9946,False
static,False,128,3,0.0,0.1025928879971616,0.0,0,0,0.01174904251417961,9747.264352551092,0.9985999999999999,False
static,False,32,4,0.0,0.03190573799656704,0.0,0,0,0.039191835884530846,31342.32469744461,0.988,False
static,False,64,4,0.0,0.05651256399869453,0.0,0,0,0.02020989856481224,17695.18013769647,0.9966000000000002,False
static,False,128,4,0.0,0.10841201200673822,0.0,0,0,0.008908422980528033,9224.070114461543,0.9992000000000001,False
static,False,32,5,0.0,0.032178255991311744,0.0,0,0,0.04336404040215809,31076.886213783742,0.9866000000000001,False
static,False,64,5,0.0,0.0553562819986837,0.0,0,0,0.021108292209461185,18064.79705453807,0.9962000000000001,False
static,False,128,5,0.0,0.10204212600365281,0.0,0,0,0.009949874371066194,9799.874220223546,0.999,False
