condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,False,32,5,0.5987356602466805,0.10367098194546998,0.0009245663089966808,0,0,0,0,0.17888309031319868,9645.900725875166,0.8922,False
adaptive_mconj48,False,64,5,0.5987356602466805,0.16881144186481833,0.0009245663089966808,0,0,0,0,0.12008263821219119,5923.7690819606,0.9496,False
adaptive_mconj48,False,128,5,0.5987356602466805,0.3088603080250323,0.0009245663089966808,0,0,0,0,0.07870425655579245,3237.7096506649627,0.9758,False
adaptive_mconj48,True,32,6,0.6229266249511529,0.10451507801190019,0.008302040401639964,20812,0,0,0,0.17619035160870755,9567.997450914585,0.8764,True
adaptive_mconj48,True,64,6,0.6229266249511529,0.16497926996089518,0.008302040401639964,20812,0,0,0,0.12359223276565562,6061.367590225297,0.9364,True
adaptive_mconj48,True,128,6,0.6229266249511529,0.2850333899259567,0.008302040401639964,20812,0,0,0,0.07931809377437156,3508.3608985591845,0.9692000000000001,True
adaptive_mconj48,True,32,7,0.6319723031078727,0.12236948194913566,0.013036922938028068,37132,0,0,0,0.20171375758732968,8171.972162272142,0.8534,True
adaptive_mconj48,True,64,7,0.6319723031078727,0.18204084387980402,0.013036922938028068,37132,0,0,0,0.1430490824856979,5493.272711151951,0.9264000000000001,True
adaptive_mconj48,True,128,7,0.6319723031078727,0.3036494799889624,0.013036922938028068,37132,0,0,0,0.08944808550215035,3293.27091235707,0.9648,True
adaptive_mconj48,True,32,8,0.6376024549066641,0.11450148792937398,0.019719945750854673,46507,0,0,0,0.18753175731059527,8733.510962030581,0.8572000000000001,True
adaptive_mconj48,True,64,8,0.6376024549066641,0.1844612481072545,0.019719945750854673,46507,0,0,0,0.12456949867443474,5421.1928535718935,0.9338000000000001,True
adaptive_mconj48,True,128,8,0.6376024549066641,0.30094789410941303,0.019719945750854673,46507,0,0,0,0.07328410468853391,3322.8343496447214,0.9712000000000001,True
adaptive_mconj48,True,32,9,0.6443972366815556,0.12795591610483825,0.020710931075585283,53992,0,0,0,0.21414948050368932,7815.191594429045,0.83,True
adaptive_mconj48,True,64,9,0.6443972366815556,0.19343622401356697,0.020710931075585283,53992,0,0,0,0.15680510195781258,5169.662533992927,0.9096,True
adaptive_mconj48,True,128,9,0.6443972366815556,0.31037725205533206,0.020710931075585283,53992,0,0,0,0.11070302615556632,3221.885603335796,0.9522,True
adaptive_mconj48,True,32,10,0.6622585931986746,0.11700626206584275,0.03559247382908569,60531,0,0,0,0.19723802878755406,8546.551119095417,0.8346000000000001,True
adaptive_mconj48,True,64,10,0.6622585931986746,0.18419152381829917,0.03559247382908569,60531,0,0,0,0.14840970318681995,5429.131478311009,0.9116000000000002,True
adaptive_mconj48,True,128,10,0.6622585931986746,0.3048360759858042,0.03559247382908569,60531,0,0,0,0.10017983829094555,3280.451622289511,0.958,True
adaptive_mconj48,True,32,11,0.6481049617685164,0.13139935210347176,0.019794445645839976,66069,0,0,0,0.20927254956157054,7610.387600789232,0.845,True
adaptive_mconj48,True,64,11,0.6481049617685164,0.1832641758956015,0.019794445645839976,66069,0,0,0,0.142828568570857,5456.603807662122,0.92,True
adaptive_mconj48,True,128,11,0.6481049617685164,0.31648972793482244,0.019794445645839976,66069,0,0,0,0.09105492847726585,3159.6602092752246,0.963,True
adaptive_mconj48,True,32,12,0.6444534991281903,0.1299667761195451,0.01916865662603929,72726,0,0,0,0.20144120730376888,7694.2741049465385,0.8512000000000001,True
adaptive_mconj48,True,64,12,0.6444534991281903,0.19358679791912436,0.01916865662603929,72726,0,0,0,0.15053650720008085,5165.641514550876,0.9126000000000002,True
adaptive_mconj48,True,128,12,0.6444534991281903,0.3193388159852475,0.01916865662603929,72726,0,0,0,0.09505787710652915,3131.470243962441,0.958,True
