condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_naf,False,32,5,0.0,0.15706967003643513,0.0,4800,0,0,0,0.17888309031319868,6366.6015200008505,0.8922,True
adaptive_naf,False,64,5,0.0,0.2490140979643911,0.0,4800,0,0,0,0.12008263821219119,4015.836887046449,0.9496,True
adaptive_naf,False,128,5,0.0,0.43742878595367074,0.0,4800,0,0,0,0.07870425655579245,2286.0864033440926,0.9758,True
adaptive_naf,False,32,6,0.0,0.16046561603434384,0.0,5600,0,0,0,0.17604669835018208,6231.864649346274,0.8766,True
adaptive_naf,False,64,6,0.0,0.24456397793255746,0.0,5600,0,0,0,0.12359223276565562,4088.9096115200023,0.9364,True
adaptive_naf,False,128,6,0.0,0.4496179800480604,0.0,5600,0,0,0,0.07931809377437156,2224.110343392202,0.9692000000000001,True
adaptive_naf,False,32,7,0.0,0.1610694599803537,0.0,6400,0,0,0,0.202225517677666,6208.501600005203,0.8522000000000001,True
adaptive_naf,False,64,7,0.0,0.2576541181188077,0.0,6400,0,0,0,0.1430490824856979,3881.1721982215204,0.9264000000000001,True
adaptive_naf,False,128,7,0.0,0.4308543838560581,0.0,6400,0,0,0,0.08944808550215035,2320.9697695314267,0.9648,True
adaptive_naf,False,32,8,0.0,0.15244815801270306,0.0,7200,0,0,0,0.18717093791505135,6559.606970893495,0.8552000000000001,True
adaptive_naf,False,64,8,0.0,0.250224303919822,0.0,7200,0,0,0,0.12465055154310391,3996.414354380319,0.9332,True
adaptive_naf,False,128,8,0.0,0.445551980054006,0.0,7200,0,0,0,0.07367061829521998,2244.4070383859334,0.9708000000000001,True
adaptive_naf,False,32,9,0.0,0.1541412421502173,0.0,8000,0,0,0,0.21414714567324963,6487.556386923733,0.829,True
adaptive_naf,False,64,9,0.0,0.2519759121350944,0.0,8000,0,0,0,0.15670149967374278,3968.633317076197,0.9092,True
adaptive_naf,False,128,9,0.0,0.4464935779105872,0.0,8000,0,0,0,0.10906493478657564,2239.6738709649603,0.9522,True
adaptive_naf,False,32,10,0.0,0.16233539604581892,0.0,8800,0,0,0,0.20010507239947717,6160.085997004322,0.8286000000000001,True
adaptive_naf,False,64,10,0.0,0.2603811260778457,0.0,8800,0,0,0,0.1517740425764564,3840.524138838818,0.9092,True
adaptive_naf,False,128,10,0.0,0.4489944379311055,0.0,8800,0,0,0,0.09777095683279365,2227.199082037274,0.9578,True
adaptive_naf,False,32,11,0.0,0.16489590401761234,0.0,9600,0,0,0,0.20969921316018333,6064.432018233704,0.8432000000000001,True
adaptive_naf,False,64,11,0.0,0.2616615879815072,0.0,9600,0,0,0,0.1437323902257247,3821.7302268710323,0.919,True
adaptive_naf,False,128,11,0.0,0.45441548991948366,0.0,9600,0,0,0,0.09222927951578067,2200.629208694419,0.9624000000000001,True
adaptive_naf,False,32,12,0.0,0.16115913609974086,0.0,10400,0,0,0,0.2030077831020279,6205.046913264063,0.8472000000000001,True
adaptive_naf,False,64,12,0.0,0.2553925281390548,0.0,10400,0,0,0,0.15148478471450524,3915.541332734391,0.9106000000000002,True
adaptive_naf,False,128,12,0.0,0.4349836560431868,0.0,10400,0,0,0,0.09552612208186827,2298.936951094816,0.9574,True
adaptive_naf,False,32,13,0.0,0.16524426988326013,0.0,11200,0,0,0,0.21685193104973724,6051.647059873655,0.8282,True
adaptive_naf,False,64,13,0.0,0.2614656160585582,0.0,11200,0,0,0,0.16099329178571384,3824.594664011342,0.9046000000000001,True
adaptive_naf,False,128,13,0.0,0.45924205612391233,0.0,11200,0,0,0,0.1103628560703283,2177.5009206260083,0.9502,True
adaptive_naf,False,32,14,0.0,0.15432771807536483,0.0,12000,0,0,0,0.2070265683432926,6479.7173992533035,0.83,True
adaptive_naf,False,64,14,0.0,0.2596382980700582,0.0,12000,0,0,0,0.14458921121577503,3851.5119203645754,0.9086000000000001,True
adaptive_naf,False,128,14,0.0,0.45536923804320395,0.0,12000,0,0,0,0.08900696601952006,2196.020100736632,0.9576000000000001,True
adaptive_naf,False,32,15,0.0,0.16023765411227942,0.0,12800,0,0,0,0.20490183015288077,6240.730404723065,0.8218,True
