condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48_rewire,False,128,3,0.5917926345685801,0.29795493208803236,0.0010949921691276246,0,0,0,0,0.06316043065084341,3356.2122734204136,0.9774,False
adaptive_mconj48_rewire,False,32,4,0.5920054660917301,0.09499688190408051,0.0004775088225885858,0,0,0,0,0.16858422227480246,10526.661296206668,0.9044,False
adaptive_mconj48_rewire,False,64,4,0.5920054660917301,0.1534285661764443,0.0004775088225885858,0,0,0,0,0.11123506641342917,6517.691098344689,0.9526000000000001,False
adaptive_mconj48_rewire,False,128,4,0.5920054660917301,0.2639861381612718,0.0004775088225885858,0,0,0,0,0.06660330322138686,3788.0776883409303,0.978,False
adaptive_mconj48_rewire,False,32,5,0.5987356602466805,0.10303598805330694,0.0009245663089966808,0,0,0,0,0.17888309031319868,9705.346829717764,0.8922,False
adaptive_mconj48_rewire,False,64,5,0.5987356602466805,0.16341609205119312,0.0009245663089966808,0,0,0,0,0.12008263821219119,6119.3483912632755,0.9496,False
adaptive_mconj48_rewire,False,128,5,0.5987356602466805,0.28466630610637367,0.0009245663089966808,0,0,0,0,0.07870425655579245,3512.88501149947,0.9758,False
adaptive_mconj48_rewire,True,32,6,0.6229266249511529,0.10159307392314076,0.008302040401639964,20812,0,0,10,0.17619035160870755,9843.190695819876,0.8764,True
adaptive_mconj48_rewire,True,64,6,0.6229266249511529,0.1654458101838827,0.008302040401639964,20812,0,0,10,0.12359223276565562,6044.275155040567,0.9364,True
adaptive_mconj48_rewire,True,128,6,0.6229266249511529,0.28088609781116247,0.008302040401639964,20812,0,0,10,0.07931809377437156,3560.1619581482178,0.9692000000000001,True
adaptive_mconj48_rewire,True,32,7,0.6346547302180291,0.12466515391133726,0.01381023172101674,37632,0,0,0,0.18618098721405468,8021.487710280349,0.8608,True
adaptive_mconj48_rewire,True,64,7,0.6346547302180291,0.1884541918989271,0.01381023172101674,37632,0,0,0,0.12293917195100998,5306.329299039026,0.9314000000000001,True
adaptive_mconj48_rewire,True,128,7,0.6346547302180291,0.31966064404696226,0.01381023172101674,37632,0,0,0,0.0831718702446927,3128.3175411893594,0.9662000000000001,True
adaptive_mconj48_rewire,True,32,8,0.6396501333820175,0.1322283640038222,0.02071046017555956,47041,0,0,0,0.18011107683871083,7562.673920484215,0.86,True
adaptive_mconj48_rewire,True,64,8,0.6396501333820175,0.20989785995334387,0.02071046017555956,47041,0,0,0,0.11619483637408333,4764.221989791989,0.9374000000000001,True
adaptive_mconj48_rewire,True,128,8,0.6396501333820175,0.32979581388644874,0.02071046017555956,47041,0,0,0,0.07349857141468806,3032.1791784304082,0.9714,True
adaptive_mconj48_rewire,True,32,9,0.6468809957677428,0.13886226993054152,0.02246268306316739,54436,0,0,0,0.2069066456158429,7201.3801913233665,0.8342,True
adaptive_mconj48_rewire,True,64,9,0.6468809957677428,0.19525292213074863,0.02246268306316739,54436,0,0,0,0.15321866727001643,5121.562274649917,0.9102,True
adaptive_mconj48_rewire,True,128,9,0.6468809957677428,0.33178921206854284,0.02246268306316739,54436,0,0,0,0.10432641084595981,3013.961767368779,0.9540000000000001,True
adaptive_mconj48_rewire,True,32,10,0.6638326958410767,0.1283847400918603,0.03774894191362264,61015,0,0,0,0.19697959285164543,7789.087700644891,0.8352,True
adaptive_mconj48_rewire,True,64,10,0.6638326958410767,0.19756451598368585,0.03774894191362264,61015,0,0,0,0.14783774890061063,5061.6376884327565,0.9120000000000001,True
adaptive_mconj48_rewire,True,128,10,0.6638326958410767,0.3142302338965237,0.03774894191362264,61015,0,0,0,0.10099089067831811,3182.3799626146124,0.9578,True
adaptive_mconj48_rewire,True,32,11,0.6513790587371832,0.14049165789037943,0.021499786720028558,66481,0,0,0,0.1900495724804452,7117.860341432257,0.8546,True
adaptive_mconj48_rewire,True,64,11,0.6513790587371832,0.19871521601453424,0.021499786720028558,66481,0,0,0,0.14146024176424976,5032.327267413981,0.9230000000000002,True
adaptive_mconj48_rewire,True,128,11,0.6513790587371832,0.35280042607337236,0.021499786720028558,66481,0,0,0,0.09295396710200161,2834.463697025209,0.9633999999999999,True
adaptive_mconj48_rewire,True,32,12,0.645816420883614,0.14768415200524032,0.019687531976532963,73328,0,0,0,0.20044789846740724,6771.2072447998125,0.8492000000000001,True
