condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,False,32,0,0.5954839972224422,0.09946879791095853,0.00027959607735411753,0,0,0,0,0.1664272814174407,10053.403891491378,0.8986000000000002,False
adaptive_mconj48,False,64,0,0.5954839972224422,0.1631966601125896,0.00027959607735411753,0,0,0,0,0.1114147207508954,6127.5763812206615,0.9526000000000001,False
adaptive_mconj48,False,128,0,0.5954839972224422,0.2985930119175464,0.00027959607735411753,0,0,0,0,0.07463913182774837,3349.0401988246813,0.977,False
adaptive_mconj48,False,32,1,0.5919658342619039,0.0945124700665474,0.00031406373374130844,0,0,0,0,0.14739063742314165,10580.614381318017,0.906,False
adaptive_mconj48,False,64,1,0.5919658342619039,0.15254745981656015,0.00031406373374130844,0,0,0,0,0.10752841484928531,6555.336950235094,0.9542,False
adaptive_mconj48,False,128,1,0.5919658342619039,0.2661143420264125,0.00031406373374130844,0,0,0,0,0.06677574409918619,3757.7831859236944,0.981,False
adaptive_mconj48,False,32,2,0.5862687668883634,0.0937252240255475,0.0013022250239861123,0,0,0,0,0.15347951003309854,10669.48636716431,0.9102,False
adaptive_mconj48,False,64,2,0.5862687668883634,0.15020373999141157,0.0013022250239861123,0,0,0,0,0.09775479527879949,6657.623838508805,0.958,False
adaptive_mconj48,False,128,2,0.5862687668883634,0.2661284499336034,0.0013022250239861123,0,0,0,0,0.05425089861006911,3757.5839796515206,0.9822000000000001,False
adaptive_mconj48,False,32,3,0.5917926345685801,0.0962118380703032,0.0010949921691276246,0,0,0,0,0.15484844203284706,10393.731375023595,0.8986000000000002,False
adaptive_mconj48,False,64,3,0.5917926345685801,0.16226526210084558,0.0010949921691276246,0,0,0,0,0.10667239567948215,6162.7484962154995,0.951,False
adaptive_mconj48,False,128,3,0.5917926345685801,0.2824178619775921,0.0010949921691276246,0,0,0,0,0.06316043065084341,3540.8525261031223,0.9774,False
adaptive_mconj48,False,32,4,0.5920054660917301,0.0975008241366595,0.0004775088225885858,0,0,0,0,0.16858422227480246,10256.323562951386,0.9044,False
adaptive_mconj48,False,64,4,0.5920054660917301,0.15921572782099247,0.0004775088225885858,0,0,0,0,0.11123506641342917,6280.786538402212,0.9526000000000001,False
adaptive_mconj48,False,128,4,0.5920054660917301,0.27595799788832664,0.0004775088225885858,0,0,0,0,0.06660330322138686,3623.7398721985046,0.978,False
adaptive_mconj48,False,32,5,0.578041493304489,0.09243456204421818,0.0012358905823587453,0,0,0,0,0.17643537060351588,10818.464196559153,0.8916000000000001,False
adaptive_mconj48,False,64,5,0.578041493304489,0.1503221900202334,0.0012358905823587453,0,0,0,0,0.11890096719539332,6652.377801743041,0.9484000000000001,False
adaptive_mconj48,False,128,5,0.578041493304489,0.2642787841614336,0.0012358905823587453,0,0,0,0,0.06899391277496877,3783.88300511158,0.9772000000000001,False
adaptive_mconj48,False,32,6,0.5929944374416505,0.09426355618052185,0.0008034093813511875,0,0,0,0,0.18056400527236874,10608.553724462976,0.8892,False
adaptive_mconj48,False,64,6,0.5929944374416505,0.1517896861769259,0.0008034093813511875,0,0,0,0,0.11567177702447559,6588.062899309252,0.9498000000000001,False
adaptive_mconj48,False,128,6,0.5929944374416505,0.27031485200859606,0.0008034093813511875,0,0,0,0,0.07172698237065323,3699.389776660144,0.9782000000000001,False
adaptive_mconj48,False,32,7,0.5876373204320627,0.10387645801529288,0.0007058250111559168,0,0,0,0,0.15731547921294967,9626.820350890075,0.9072,False
adaptive_mconj48,False,64,7,0.5876373204320627,0.16707785800099373,0.0007058250111559168,0,0,0,0,0.1064201108813555,5985.233542999171,0.9574,False
adaptive_mconj48,False,128,7,0.5876373204320627,0.2930715319234878,0.0007058250111559168,0,0,0,0,0.06856704747909158,3412.1362571000927,0.9816,False
adaptive_mconj48,False,32,8,0.5887337191501947,0.09365901607088745,0.0014951380556719632,0,0,0,0,0.1695877354056006,10677.028672211682,0.9,False
adaptive_mconj48,False,64,8,0.5887337191501947,0.15033825393766165,0.0014951380556719632,0,0,0,0,0.11300884921102418,6651.66698300656,0.953,False
adaptive_mconj48,False,128,8,0.5887337191501947,0.26808539195917547,0.0014951380556719632,0,0,0,0,0.046999574466158725,3730.1547566317295,0.9848000000000001,False
adaptive_mconj48,False,32,9,0.5990125398007032,0.09589573997072875,0.0007380042693161917,0,0,0,0,0.16792665065438542,10427.991903553175,0.8992,False
adaptive_mconj48,False,64,9,0.5990125398007032,0.16349544003605843,0.0007380042693161917,0,0,0,0,0.12190159966136621,6116.378534957629,0.95,False
adaptive_mconj48,False,128,9,0.5990125398007032,0.26690340391360223,0.0007380042693161917,0,0,0,0,0.06904607157543431,3746.673835316481,0.9792000000000001,False
adaptive_mconj48,False,32,10,0.5753078610680732,0.09828318003565073,0.0016323354089034358,0,0,0,0,0.17359942396217795,10174.680953925841,0.8982,False
adaptive_mconj48,False,64,10,0.5753078610680732,0.15516956616193056,0.0016323354089034358,0,0,0,0,0.12139192724394814,6444.562711198331,0.952,False
adaptive_mconj48,False,128,10,0.5753078610680732,0.27436450798995793,0.0016323354089034358,0,0,0,0,0.06572670690061992,3644.7863002622817,0.98,False
adaptive_mconj48,False,32,11,0.5738668697122278,0.09421634580940008,0.0011969198200034756,0,0,0,0,0.1624181024393525,10613.869508620115,0.8994000000000001,False
adaptive_mconj48,False,64,11,0.5738668697122278,0.14834178192541003,0.0011969198200034756,0,0,0,0,0.11221835856935353,6741.18907714635,0.9552,False
adaptive_mconj48,False,128,11,0.5738668697122278,0.2619074061512947,0.0011969198200034756,0,0,0,0,0.06526101439603892,3818.1432693901565,0.981,False
adaptive_mconj48,False,32,12,0.5820563397359008,0.0928755400236696,0.0013282865475121594,0,0,0,0,0.18178008691823205,10767.097555988876,0.894,False
adaptive_mconj48,False,64,12,0.5820563397359008,0.14941090601496398,0.0013282865475121594,0,0,0,0,0.11887388274974449,6692.951851184456,0.947,False
adaptive_mconj48,False,128,12,0.5820563397359008,0.26014169002883136,0.0013282865475121594,0,0,0,0,0.06271714279206284,3844.0589814311215,0.9783999999999999,False
adaptive_mconj48,True,32,13,0.7259554451572557,0.11410689214244485,0.11859409729162969,17004,0,0,0,0.22005962828288156,8763.712526248233,0.7624000000000001,True
adaptive_mconj48,True,64,13,0.7259554451572557,0.18254035199061036,0.11859409729162969,17004,0,0,0,0.17259849362030946,5478.240778518049,0.8676,True
adaptive_mconj48,True,128,13,0.7259554451572557,0.3154716019053012,0.11859409729162969,17004,0,0,0,0.11226753760548949,3169.8574260265164,0.934,True
adaptive_mconj48,True,32,14,0.7194906549368065,0.11280114599503577,0.10925405146023061,28348,0,0,0,0.21942871279757353,8865.158161105994,0.7652,True
