condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_naf_exact,False,32,15,0.0,0.16058127209544182,0.0,12800,0,0,0,0.20490183015288077,6227.376249738811,0.8218,True
adaptive_naf_exact,False,64,15,0.0,0.259323175996542,0.0,12800,0,0,0,0.1381991316904705,3856.1921670022075,0.911,True
adaptive_naf_exact,False,128,15,0.0,0.4489849400706589,0.0,12800,0,0,0,0.08991796261037056,2227.246196370473,0.9574000000000001,True
adaptive_naf_exact,False,32,16,0.0,0.17099720402620733,0.0,13600,0,0,0,0.20815532661933014,5848.048836206341,0.8056,True
adaptive_naf_exact,False,64,16,0.0,0.25636247801594436,0.0,13600,0,0,0,0.157659252820759,3900.726844814651,0.8934,True
adaptive_naf_exact,False,128,16,0.0,0.45522997598163784,0.0,13600,0,0,0,0.10435995400535591,2196.6918980755695,0.947,True
adaptive_naf_exact,False,32,17,0.0,0.17590925400145352,0.0,14400,0,0,0,0.22197152970595124,5684.749251405143,0.7807999999999999,True
adaptive_naf_exact,False,64,17,0.0,0.2744185880292207,0.0,14400,0,0,0,0.16019725340966368,3644.068017336777,0.8822000000000001,True
adaptive_naf_exact,False,128,17,0.0,0.4556851980742067,0.0,14400,0,0,0,0.10331001887522817,2194.497438639983,0.9448000000000001,True
adaptive_naf_exact,False,32,18,0.0,0.17604502011090517,0.0,15200,0,0,0,0.22120433992125924,5680.365166648952,0.7692,True
adaptive_naf_exact,False,64,18,0.0,0.2766466080211103,0.0,15200,0,0,0,0.16852821722192401,3614.7199025975124,0.8732000000000001,True
adaptive_naf_exact,False,128,18,0.0,0.4627822660841048,0.0,15200,0,0,0,0.11943198901466892,2160.8433885369814,0.936,True
adaptive_naf_exact,False,32,19,0.0,0.16936737787909806,0.0,16000,0,0,0,0.22070894861785736,5904.32474377589,0.7766000000000001,True
adaptive_naf_exact,False,64,19,0.0,0.26750497007742524,0.0,16000,0,0,0,0.17042488081263252,3738.248301370121,0.8756,True
adaptive_naf_exact,False,128,19,0.0,0.4708649718668312,0.0,16000,0,0,0,0.11200999955361128,2123.7510958509297,0.9376000000000001,True
adaptive_naf_exact,False,32,20,0.0,0.17060426389798522,0.0,16800,0,0,0,0.21980673329086167,5861.5182126864165,0.765,True
adaptive_naf_exact,False,64,20,0.0,0.27545791189186275,0.0,16800,0,0,0,0.1749032875620124,3630.3186687648044,0.8622000000000001,True
adaptive_naf_exact,False,128,20,0.0,0.47135036811232567,0.0,16800,0,0,0,0.11568422537234711,2121.5640586106297,0.9346,True
adaptive_naf_exact,False,32,21,0.0,0.1761414019856602,0.0,17600,0,0,0,0.21218586192298486,5677.256957915043,0.7846000000000002,True
adaptive_naf_exact,False,64,21,0.0,0.2776875179260969,0.0,17600,0,0,0,0.17263730767131422,3601.1701479003373,0.8694,True
adaptive_naf_exact,False,128,21,0.0,0.47459029615856707,0.0,17600,0,0,0,0.11918120657217732,2107.0805873912905,0.9328,True
adaptive_naf_exact,False,32,22,0.0,0.17164768814109266,0.0,18400,0,0,0,0.21594916068371278,5825.886796552774,0.7686000000000001,True
adaptive_naf_exact,False,64,22,0.0,0.26680195005610585,0.0,18400,0,0,0,0.15698292900822053,3748.0985419698386,0.8806000000000002,True
adaptive_naf_exact,False,128,22,0.0,0.4626875619869679,0.0,18400,0,0,0,0.10667239567948215,2161.285675598442,0.941,True
adaptive_naf_exact,False,32,23,0.0,0.18152838200330734,0.0,19200,0,0,0,0.2106177580357364,5508.780439533585,0.7996,True
adaptive_naf_exact,False,64,23,0.0,0.26589080202393234,0.0,19200,0,0,0,0.16120186103144096,3760.942433465569,0.8914000000000001,True
adaptive_naf_exact,False,128,23,0.0,0.47558930004015565,0.0,19200,0,0,0,0.10340812347199808,2102.6545380974017,0.9474000000000001,True
adaptive_naf_exact,False,32,24,0.0,0.17288359603844583,0.0,20000,0,0,0,0.2124947999363749,5784.238776347643,0.7814000000000001,True
adaptive_naf_exact,False,64,24,0.0,0.2707714361604303,0.0,20000,0,0,0,0.1599923748183019,3693.151737790786,0.8837999999999999,True
adaptive_naf_exact,False,128,24,0.0,0.4758883600588888,0.0,20000,0,0,0,0.10512678060323163,2101.3331779668974,0.9406,True
