condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_naf,False,64,9,0.0,0.2470266700256616,0.0,8000,0,0,0,0.12190159966136621,4048.1458941098067,0.95,True
adaptive_naf,False,128,9,0.0,0.4355988600291312,0.0,8000,0,0,0,0.06904607157543431,2295.690121716856,0.9792000000000001,True
adaptive_naf,False,32,10,0.0,0.15307127009145916,0.0,8800,0,0,0,0.17359942396217795,6532.904570547472,0.8982,True
adaptive_naf,False,64,10,0.0,0.24412658787332475,0.0,8800,0,0,0,0.12139192724394814,4096.235517447578,0.952,True
adaptive_naf,False,128,10,0.0,0.4174283060710877,0.0,8800,0,0,0,0.06572670690061992,2395.6209616261644,0.98,True
adaptive_naf,False,32,11,0.0,0.15017202612943947,0.0,9600,0,0,0,0.16093464512030964,6659.0298191625825,0.8998,True
adaptive_naf,False,64,11,0.0,0.23088122601620853,0.0,9600,0,0,0,0.11221835856935353,4331.231331601631,0.9552,True
adaptive_naf,False,128,11,0.0,0.4284130521118641,0.0,9600,0,0,0,0.06526101439603892,2334.195923934846,0.981,True
adaptive_naf,False,32,12,0.0,0.15451432578265667,0.0,10400,0,0,0,0.1817183535034367,6471.891812844736,0.8937999999999999,True
adaptive_naf,False,64,12,0.0,0.244227017974481,0.0,10400,0,0,0,0.11820845993413498,4094.5510791295374,0.9474000000000001,True
adaptive_naf,False,128,12,0.0,0.4289374181535095,0.0,10400,0,0,0,0.06156752390668314,2331.342423574986,0.9788,True
adaptive_naf,False,32,13,0.0,0.1701461581978947,0.0,11200,0,0,0,0.22005962828288156,5877.299908452317,0.7624000000000001,True
adaptive_naf,False,64,13,0.0,0.26897548814304173,0.0,11200,0,0,0,0.17259849362030946,3717.810893861815,0.8676,True
adaptive_naf,False,128,13,0.0,0.4572969500441104,0.0,11200,0,0,0,0.11226753760548949,2186.7628898542644,0.934,True
adaptive_naf,False,32,14,0.0,0.17011682596057653,0.0,12000,0,0,0,0.21967394019318723,5878.313296485696,0.7656,True
adaptive_naf,False,64,14,0.0,0.2607801940757781,0.0,12000,0,0,0,0.17091331135988208,3834.6470426715673,0.8692000000000001,True
adaptive_naf,False,128,14,0.0,0.47747068805620074,0.0,12000,0,0,0,0.11568560843942517,2094.3694032214494,0.9322,True
adaptive_naf,False,32,15,0.0,0.1694090561941266,0.0,12800,0,0,0,0.21404401416531132,5902.872151380711,0.7746000000000001,True
adaptive_naf,False,64,15,0.0,0.2716969158500433,0.0,12800,0,0,0,0.1574642816641285,3680.571775617528,0.875,True
