condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,n_promoted_nodes,n_upper_rewire_edges,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48_rewire,True,64,18,0.7147853896892794,0.1964280940592289,0.09767770219560779,47479,0,0,0,0.1709122581911549,5090.921463090052,0.873,True
adaptive_mconj48_rewire,True,128,18,0.7147853896892794,0.324252727907151,0.09767770219560779,47479,0,0,0,0.12064427048144474,3084.014146787217,0.9364000000000001,True
adaptive_mconj48_rewire,True,32,19,0.7164272805712542,0.12996386201120913,0.10396758726521918,52319,0,0,0,0.21524646338558043,7694.446629431126,0.7836,True
adaptive_mconj48_rewire,True,64,19,0.7164272805712542,0.21758401999250054,0.10396758726521918,52319,0,0,0,0.1613962824850684,4595.925748749687,0.8818,True
adaptive_mconj48_rewire,True,128,19,0.7164272805712542,0.3480855179950595,0.10396758726521918,52319,0,0,0,0.10669283012461522,2872.857238531232,0.9392,True
adaptive_mconj48_rewire,True,32,20,0.7115224594548945,0.13510582805611193,0.10313450603686042,57410,0,0,0,0.21280187969094636,7401.605203771681,0.7756000000000001,True
adaptive_mconj48_rewire,True,64,20,0.7115224594548945,0.21533779799938202,0.10313450603686042,57410,0,0,0,0.161504303348239,4643.86656356015,0.8694000000000001,True
adaptive_mconj48_rewire,True,128,20,0.7115224594548945,0.3437887660693377,0.10313450603686042,57410,0,0,0,0.11124819099652812,2908.762876208448,0.9372,True
adaptive_mconj48_rewire,False,32,21,0.719288273693683,0.15252386801876128,0.0009312692112340167,57410,0,0,0,0.2073725150544305,6556.3509042204105,0.7892,False
adaptive_mconj48_rewire,False,64,21,0.719288273693683,0.21413611597381532,0.0009312692112340167,57410,0,0,0,0.16505465761377353,4669.926861484125,0.8764000000000001,False
adaptive_mconj48_rewire,False,128,21,0.719288273693683,0.3479093781206757,0.0009312692112340167,57410,0,0,0,0.11404279898353951,2874.311711290348,0.9368000000000001,False
adaptive_mconj48_rewire,False,32,22,0.7130953973150186,0.14478102582506835,0.00011821711919539143,57410,0,0,0,0.20808411760631806,6906.9824191482785,0.779,False
adaptive_mconj48_rewire,False,64,22,0.7130953973150186,0.21651950594969094,0.00011821711919539143,57410,0,0,0,0.15787222681649868,4618.521530491361,0.8806,False
adaptive_mconj48_rewire,False,128,22,0.7130953973150186,0.35948844184167683,0.00011821711919539143,57410,0,0,0,0.10740279325976583,2781.7306027335712,0.9408000000000001,False
adaptive_mconj48_rewire,False,32,23,0.7092114540995588,0.14390578004531562,0.0005603766319375883,57410,0,0,0,0.21623912689427877,6948.991205809121,0.7992,False
adaptive_mconj48_rewire,False,64,23,0.7092114540995588,0.2068046359345317,0.0005603766319375883,57410,0,0,0,0.15899421373119213,4835.481542669918,0.8922,False
adaptive_mconj48_rewire,False,128,23,0.7092114540995588,0.3541593018453568,0.0005603766319375883,57410,0,0,0,0.10476239783433748,2823.588127685684,0.9478000000000001,False
adaptive_mconj48_rewire,False,32,24,0.7169333536527104,0.138558761915192,0.00020909660535501577,57410,0,0,0,0.2164679191011915,7217.154557227297,0.7858,False
adaptive_mconj48_rewire,False,64,24,0.7169333536527104,0.2059879160951823,0.00020909660535501577,57410,0,0,0,0.16152510640764178,4854.653704724713,0.8842000000000001,False
adaptive_mconj48_rewire,False,128,24,0.7169333536527104,0.35281849396415055,0.00020909660535501577,57410,0,0,0,0.10010774195835205,2834.3185436917847,0.9438,False
