condition,epoch,ef,recall,edge_count,drift_detected,mmd_squared,mean_eh,repair_count,mean_latency_ms
adaptive_current,12,64,0.9074000000000001,129951,False,0.001741562626434207,0.6476835929360846,0,0.19122204999439418
adaptive_current,12,128,0.9556,129951,False,0.001741562626434207,0.6476835929360846,0,0.3265679201576859
adaptive_current,13,32,0.22,196124,True,0.4235675694908617,0.8828655828662118,1,0.12133900402113795
adaptive_current,13,64,0.3092,196124,True,0.4235675694908617,0.8828655828662118,1,0.20011460990644991
adaptive_current,13,128,0.43539999999999995,196124,True,0.4235675694908617,0.8828655828662118,1,0.3449067340698093
adaptive_current,14,32,0.21080000000000002,243366,True,0.40112327344065857,0.8848384696143156,1,0.1378629340324551
adaptive_current,14,64,0.3158,243366,True,0.40112327344065857,0.8848384696143156,1,0.21889076801016927
adaptive_current,14,128,0.44439999999999996,243366,True,0.40112327344065857,0.8848384696143156,1,0.3627044220920652
adaptive_current,15,32,0.21639999999999998,266590,True,0.4083403076171255,0.887056981008147,1,0.15669873589649796
adaptive_current,15,64,0.31839999999999996,266590,True,0.4083403076171255,0.887056981008147,1,0.22215806390158832
adaptive_current,15,128,0.4456,266590,True,0.4083403076171255,0.887056981008147,1,0.36268556397408247
adaptive_current,16,32,0.218,288834,True,0.43741662266972714,0.8936347116033633,1,0.17645713407546282
adaptive_current,16,64,0.31720000000000004,288834,True,0.43741662266972714,0.8936347116033633,1,0.25273076188750565
adaptive_current,16,128,0.433,288834,True,0.43741662266972714,0.8936347116033633,1,0.4029979920014739
adaptive_current,17,32,0.229,305630,True,0.39548481777353817,0.8831660857179052,1,0.18283262802287936
adaptive_current,17,64,0.338,305630,True,0.39548481777353817,0.8831660857179052,1,0.28705824399366975
adaptive_current,17,128,0.4446,305630,True,0.39548481777353817,0.8831660857179052,1,0.41994948615320027
adaptive_current,18,32,0.23,320192,True,0.3896839804283131,0.8828714105730714,1,0.203243900090456
adaptive_current,18,64,0.3334,320192,True,0.3896839804283131,0.8828714105730714,1,0.2959101558662951
adaptive_current,18,128,0.44480000000000003,320192,True,0.3896839804283131,0.8828714105730714,1,0.4671828621067107
adaptive_current,19,32,0.2032,332110,True,0.40242708714408415,0.8875707405340035,1,0.2191604939289391
adaptive_current,19,64,0.296,332110,True,0.40242708714408415,0.8875707405340035,1,0.30590983014553785
adaptive_current,19,128,0.408,332110,True,0.40242708714408415,0.8875707405340035,1,0.4666793099604547
adaptive_current,20,32,0.2248,359279,True,0.38629662158228967,0.8858020860883082,1,0.24934138590469956
adaptive_current,20,64,0.33039999999999997,359279,True,0.38629662158228967,0.8858020860883082,1,0.3187429441604763
adaptive_current,20,128,0.4406,359279,True,0.38629662158228967,0.8858020860883082,1,0.4605637558270246
adaptive_current,21,32,0.23720000000000002,376003,True,0.38389373075747285,0.8800977367900252,1,0.2436271240003407
adaptive_current,21,64,0.3306,376003,True,0.38389373075747285,0.8800977367900252,1,0.315266391960904
adaptive_current,21,128,0.4448,376003,True,0.38389373075747285,0.8800977367900252,1,0.45831920206546783
adaptive_current,22,32,0.22660000000000002,389381,True,0.4133498235286779,0.8850242277526789,1,0.25777986994944513
adaptive_current,22,64,0.326,389381,True,0.4133498235286779,0.8850242277526789,1,0.34646568610332906
adaptive_current,22,128,0.44160000000000005,389381,True,0.4133498235286779,0.8850242277526789,1,0.494272441836074
adaptive_current,23,32,0.231,408325,True,0.41649730081084335,0.8891933593910842,1,0.2663319178391248
adaptive_current,23,64,0.32320000000000004,408325,True,0.41649730081084335,0.8891933593910842,1,0.3666015840135515
adaptive_current,23,128,0.431,408325,True,0.41649730081084335,0.8891933593910842,1,0.5247374279424548
adaptive_current,24,32,0.24960000000000002,421883,True,0.40068481709006,0.8922189009814618,1,0.31652213586494327
adaptive_current,24,64,0.336,421883,True,0.40068481709006,0.8922189009814618,1,0.40274018212221563
adaptive_current,24,128,0.439,421883,True,0.40068481709006,0.8922189009814618,1,0.5523436740040779
adaptive_improved,0,32,0.8252,24720,False,0.0009175472951439456,0.6377537427553123,5,2.329076539957896
adaptive_improved,0,64,0.9062,24720,False,0.0009175472951439456,0.6377537427553123,5,2.329076539957896
adaptive_improved,0,128,0.9576000000000001,24720,False,0.0009175472951439456,0.6377537427553123,5,2.329076539957896
adaptive_improved,1,32,0.8168,50350,False,0.0012264293210657571,0.6517871946619529,5,2.406965750036761
adaptive_improved,1,64,0.9002,50350,False,0.0012264293210657571,0.6517871946619529,5,2.406965750036761
adaptive_improved,1,128,0.9552,50350,False,0.0012264293210657571,0.6517871946619529,5,2.406965750036761
adaptive_improved,2,32,0.8332,77764,False,0.00017339651049378326,0.6499383803716959,5,2.504920879844576
adaptive_improved,2,64,0.9126000000000001,77764,False,0.00017339651049378326,0.6499383803716959,5,2.504920879844576
adaptive_improved,2,128,0.9558000000000001,77764,False,0.00017339651049378326,0.6499383803716959,5,2.504920879844576
adaptive_improved,3,32,0.8332,108180,False,0.0019215340038485052,0.6601167765345265,6,2.5625163540244102
adaptive_improved,3,64,0.9094000000000001,108180,False,0.0019215340038485052,0.6601167765345265,6,2.5625163540244102
adaptive_improved,3,128,0.9568,108180,False,0.0019215340038485052,0.6601167765345265,6,2.5625163540244102
adaptive_improved,4,32,0.8334000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.6883542998693883
adaptive_improved,4,64,0.9124000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.6883542998693883
adaptive_improved,4,128,0.9614000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.6883542998693883
adaptive_improved,5,32,0.836,162921,False,0.0019771091452110558,0.6572343043785233,5,2.5882245958782732
adaptive_improved,5,64,0.915,162921,False,0.0019771091452110558,0.6572343043785233,5,2.5882245958782732
adaptive_improved,5,128,0.9622,162921,False,0.0019771091452110558,0.6572343043785233,5,2.5882245958782732
adaptive_improved,6,32,0.839,185579,True,0.0028408532979424853,0.6373255499870649,5,2.631703360006213
adaptive_improved,6,64,0.9130000000000001,185579,True,0.0028408532979424853,0.6373255499870649,5,2.631703360006213
adaptive_improved,6,128,0.9598,185579,True,0.0028408532979424853,0.6373255499870649,5,2.631703360006213
adaptive_improved,7,32,0.8496000000000001,212204,False,0.0010036743116878413,0.6441691972181296,5,2.7244180301204324
adaptive_improved,7,64,0.917,212204,False,0.0010036743116878413,0.6441691972181296,5,2.7244180301204324
adaptive_improved,7,128,0.9584,212204,False,0.0010036743116878413,0.6441691972181296,5,2.7244180301204324
adaptive_improved,8,32,0.8475999999999999,235232,False,0.0011153066371973825,0.6410215131195602,5,2.6914227020461112
adaptive_improved,8,64,0.9214000000000001,235232,False,0.0011153066371973825,0.6410215131195602,5,2.6914227020461112
adaptive_improved,8,128,0.9598000000000001,235232,False,0.0011153066371973825,0.6410215131195602,5,2.6914227020461112
adaptive_improved,9,32,0.8336,259782,False,0.00029249488740916836,0.6494098452748419,5,2.7840573338326067
adaptive_improved,9,64,0.9152,259782,False,0.00029249488740916836,0.6494098452748419,5,2.7840573338326067
adaptive_improved,9,128,0.9616,259782,False,0.00029249488740916836,0.6494098452748419,5,2.7840573338326067
adaptive_improved,10,32,0.8364,285319,False,0.0016542422596330956,0.6578347338081613,5,2.8693121338728815
adaptive_improved,10,64,0.915,285319,False,0.0016542422596330956,0.6578347338081613,5,2.8693121338728815
adaptive_improved,10,128,0.9612,285319,False,0.0016542422596330956,0.6578347338081613,5,2.8693121338728815
adaptive_improved,11,32,0.8614,307414,False,0.0006531439474472864,0.6476233381339307,5,2.7985548181459308
adaptive_improved,11,64,0.927,307414,False,0.0006531439474472864,0.6476233381339307,5,2.7985548181459308
adaptive_improved,11,128,0.9632000000000001,307414,False,0.0006531439474472864,0.6476233381339307,5,2.7985548181459308
adaptive_improved,12,32,0.8512,329712,False,0.0016853819637696987,0.6490373581430685,5,2.9262679999228567
adaptive_improved,12,64,0.9236000000000001,329712,False,0.0016853819637696987,0.6490373581430685,5,2.9262679999228567
adaptive_improved,12,128,0.9642000000000001,329712,False,0.0016853819637696987,0.6490373581430685,5,2.9262679999228567
adaptive_improved,13,32,0.23260000000000003,431939,True,0.4276311307091629,0.8866537129192759,10,4.277775047812611
adaptive_improved,13,64,0.3192,431939,True,0.4276311307091629,0.8866537129192759,10,4.277775047812611
adaptive_improved,13,128,0.444,431939,True,0.4276311307091629,0.8866537129192759,10,4.277775047812611
adaptive_improved,14,32,0.24860000000000002,534166,True,0.4225747102381605,0.8996772917991174,10,5.063878549961373
adaptive_improved,14,64,0.3516,534166,True,0.4225747102381605,0.8996772917991174,10,5.063878549961373
adaptive_improved,14,128,0.469,534166,True,0.4225747102381605,0.8996772917991174,10,5.063878549961373
adaptive_improved,15,32,0.2726,633465,True,0.4512967854307649,0.9097257701240696,10,6.070832301862538
adaptive_improved,15,64,0.36939999999999995,633465,True,0.4512967854307649,0.9097257701240696,10,6.070832301862538
adaptive_improved,15,128,0.4854,633465,True,0.4512967854307649,0.9097257701240696,10,6.070832301862538
adaptive_improved,16,32,0.29760000000000003,735308,True,0.4943405023113686,0.9190751456565421,10,7.135466454084963
adaptive_improved,16,64,0.38459999999999994,735308,True,0.4943405023113686,0.9190751456565421,10,7.135466454084963
adaptive_improved,16,128,0.4864,735308,True,0.4943405023113686,0.9190751456565421,10,7.135466454084963
adaptive_improved,17,32,0.3262,831458,True,0.4567438156911281,0.9145404873372871,10,8.472606062190607
adaptive_improved,17,64,0.4162,831458,True,0.4567438156911281,0.9145404873372871,10,8.472606062190607
adaptive_improved,17,128,0.5092,831458,True,0.4567438156911281,0.9145404873372871,10,8.472606062190607
adaptive_improved,18,32,0.3476,923195,True,0.49846104784001344,0.9280008989403087,10,9.824633705895394
adaptive_improved,18,64,0.42960000000000004,923195,True,0.49846104784001344,0.9280008989403087,10,9.824633705895394
adaptive_improved,18,128,0.5182,923195,True,0.49846104784001344,0.9280008989403087,10,9.824633705895394
adaptive_improved,19,32,0.32480000000000003,1016404,True,0.5166567311060954,0.9341500735530158,10,10.944586789933965
adaptive_improved,19,64,0.404,1016404,True,0.5166567311060954,0.9341500735530158,10,10.944586789933965
adaptive_improved,19,128,0.49539999999999995,1016404,True,0.5166567311060954,0.9341500735530158,10,10.944586789933965
adaptive_improved,20,32,0.366,1104538,True,0.5018799841415353,0.9311993785724546,10,12.14318141201511
adaptive_improved,20,64,0.444,1104538,True,0.5018799841415353,0.9311993785724546,10,12.14318141201511
adaptive_improved,20,128,0.5326000000000001,1104538,True,0.5018799841415353,0.9311993785724546,10,12.14318141201511
adaptive_improved,21,32,0.395,1190326,True,0.5219006539492523,0.9349113891809447,10,13.762439829995856
adaptive_improved,21,64,0.46720000000000006,1190326,True,0.5219006539492523,0.9349113891809447,10,13.762439829995856
adaptive_improved,21,128,0.5475999999999999,1190326,True,0.5219006539492523,0.9349113891809447,10,13.762439829995856
adaptive_improved,22,32,0.4012,1277495,True,0.5261543117024701,0.9437250113311497,10,15.09124669386074
adaptive_improved,22,64,0.47720000000000007,1277495,True,0.5261543117024701,0.9437250113311497,10,15.09124669386074
adaptive_improved,22,128,0.5588,1277495,True,0.5261543117024701,0.9437250113311497,10,15.09124669386074
adaptive_improved,23,32,0.42919999999999997,1364752,True,0.6240365235348386,0.9604641583556548,10,17.13193266419694
adaptive_improved,23,64,0.4878,1364752,True,0.6240365235348386,0.9604641583556548,10,17.13193266419694
adaptive_improved,23,128,0.564,1364752,True,0.6240365235348386,0.9604641583556548,10,17.13193266419694
adaptive_improved,24,32,0.4408,1447238,True,0.5567981801917612,0.950774264511668,10,18.143333307933062
adaptive_improved,24,64,0.5078,1447238,True,0.5567981801917612,0.950774264511668,10,18.143333307933062
adaptive_improved,24,128,0.575,1447238,True,0.5567981801917612,0.950774264511668,10,18.143333307933062
