condition,epoch,ef,recall,edge_count,drift_detected,mmd_squared,mean_eh,repair_count,mean_latency_ms
static,25,128,0.438,0,False,0.0,0.0,0,0.3062660580035299
static,26,32,0.19360000000000002,0,False,0.0,0.0,0,0.09788713394664228
static,26,64,0.2956,0,False,0.0,0.0,0,0.17139733000658453
static,26,128,0.4124,0,False,0.0,0.0,0,0.31679950188845396
static,27,32,0.20360000000000003,0,False,0.0,0.0,0,0.10073246411047876
static,27,64,0.2982,0,False,0.0,0.0,0,0.1700640639755875
static,27,128,0.4244,0,False,0.0,0.0,0,0.3102013280149549
static,28,32,0.21940000000000004,0,False,0.0,0.0,0,0.10166260809637606
static,28,64,0.3204,0,False,0.0,0.0,0,0.1701016379520297
static,28,128,0.43739999999999996,0,False,0.0,0.0,0,0.3077441779896617
static,29,32,0.18880000000000002,0,False,0.0,0.0,0,0.10541433398611844
static,29,64,0.294,0,False,0.0,0.0,0,0.1800118200480938
static,29,128,0.4254,0,False,0.0,0.0,0,0.31966564198955894
static,30,32,0.19440000000000002,0,False,0.0,0.0,0,0.10146006802096963
static,30,64,0.2878,0,False,0.0,0.0,0,0.16651473403908312
static,30,128,0.39920000000000005,0,False,0.0,0.0,0,0.3036688040010631
static,31,32,0.2052,0,False,0.0,0.0,0,0.09965271991677582
static,31,64,0.3076,0,False,0.0,0.0,0,0.17066958616487682
static,31,128,0.4154,0,False,0.0,0.0,0,0.3148010659497231
static,32,32,0.1948,0,False,0.0,0.0,0,0.09793909802101552
static,32,64,0.3042,0,False,0.0,0.0,0,0.16902608214877546
static,32,128,0.4144,0,False,0.0,0.0,0,0.310539357829839
static,33,32,0.2164,0,False,0.0,0.0,0,0.10364483995363116
static,33,64,0.317,0,False,0.0,0.0,0,0.1752663899678737
static,33,128,0.4418,0,False,0.0,0.0,0,0.3119245881680399
static,34,32,0.206,0,False,0.0,0.0,0,0.09766839211806655
static,34,64,0.31920000000000004,0,False,0.0,0.0,0,0.16609722399152815
static,34,128,0.43420000000000003,0,False,0.0,0.0,0,0.2923214319162071
static,35,32,0.2116,0,False,0.0,0.0,0,0.09628218598663807
static,35,64,0.3246,0,False,0.0,0.0,0,0.170309066073969
static,35,128,0.43660000000000004,0,False,0.0,0.0,0,0.2923845681361854
static,36,32,0.2008,0,False,0.0,0.0,0,0.09693422401323915
static,36,64,0.304,0,False,0.0,0.0,0,0.16877158195711672
static,36,128,0.4136,0,False,0.0,0.0,0,0.2891003580298275
static,37,32,0.21120000000000003,0,False,0.0,0.0,0,0.10022793198004365
static,37,64,0.3182,0,False,0.0,0.0,0,0.17094978806562722
static,37,128,0.42460000000000003,0,False,0.0,0.0,0,0.3162592120934278
static,38,32,0.2192,0,False,0.0,0.0,0,0.0938042220659554
static,38,64,0.317,0,False,0.0,0.0,0,0.16370446607470512
static,38,128,0.43460000000000004,0,False,0.0,0.0,0,0.3091180920600891
static,39,32,0.2136,0,False,0.0,0.0,0,0.1032741239760071
static,39,64,0.312,0,False,0.0,0.0,0,0.16850562812760472
static,39,128,0.43060000000000004,0,False,0.0,0.0,0,0.3128195321187377
static,40,32,0.2226,0,False,0.0,0.0,0,0.09600589401088655
static,40,64,0.32459999999999994,0,False,0.0,0.0,0,0.1680864419322461
static,40,128,0.4292,0,False,0.0,0.0,0,0.3076399720739573
static,41,32,0.21180000000000002,0,False,0.0,0.0,0,0.10393537813797593
static,41,64,0.3058,0,False,0.0,0.0,0,0.1733926918823272
static,41,128,0.4096,0,False,0.0,0.0,0,0.3097188640385866
static,42,32,0.2154,0,False,0.0,0.0,0,0.09624712588265538
static,42,64,0.334,0,False,0.0,0.0,0,0.16572455200366676
static,42,128,0.447,0,False,0.0,0.0,0,0.29396214010193944
static,43,32,0.1868,0,False,0.0,0.0,0,0.09315204387530684
static,43,64,0.29719999999999996,0,False,0.0,0.0,0,0.1674514440819621
static,43,128,0.42360000000000003,0,False,0.0,0.0,0,0.29116332600824535
static,44,32,0.2018,0,False,0.0,0.0,0,0.09636278194375336
static,44,64,0.30779999999999996,0,False,0.0,0.0,0,0.1719279841054231
static,44,128,0.42479999999999996,0,False,0.0,0.0,0,0.3009159460198134
static,45,32,0.2202,0,False,0.0,0.0,0,0.1037926240824163
static,45,64,0.32559999999999995,0,False,0.0,0.0,0,0.17127594584599137
static,45,128,0.4442,0,False,0.0,0.0,0,0.3138301339931786
static,46,32,0.2164,0,False,0.0,0.0,0,0.09348979592323303
static,46,64,0.3228,0,False,0.0,0.0,0,0.16518998821265996
static,46,128,0.44200000000000006,0,False,0.0,0.0,0,0.2908169140573591
static,47,32,0.2196,0,False,0.0,0.0,0,0.09870455600321293
static,47,64,0.329,0,False,0.0,0.0,0,0.16821117606014013
static,47,128,0.4412,0,False,0.0,0.0,0,0.3025246679317206
static,48,32,0.2106,0,False,0.0,0.0,0,0.09937084000557661
static,48,64,0.309,0,False,0.0,0.0,0,0.16709288000129163
static,48,128,0.41479999999999995,0,False,0.0,0.0,0,0.303254087921232
static,49,32,0.2038,0,False,0.0,0.0,0,0.11375337187200785
static,49,64,0.3032,0,False,0.0,0.0,0,0.17775413417257369
static,49,128,0.421,0,False,0.0,0.0,0,0.3084092040080577
adaptive_current,0,32,0.8252,0,False,0.0009175472951439456,0.6377537427553123,0,0.10482208197936416
adaptive_current,0,64,0.9062,0,False,0.0009175472951439456,0.6377537427553123,0,0.17224687803536654
adaptive_current,0,128,0.9576000000000001,0,False,0.0009175472951439456,0.6377537427553123,0,0.29497357993386686
adaptive_current,1,32,0.8125999999999999,0,False,0.001298910119841309,0.6514364696148023,0,0.11255196202546358
adaptive_current,1,64,0.8972,0,False,0.001298910119841309,0.6514364696148023,0,0.17664212197996676
adaptive_current,1,128,0.9536,0,False,0.001298910119841309,0.6514364696148023,0,0.30448315385729074
adaptive_current,2,32,0.8218,0,False,0.00013804658628063462,0.649401207606095,0,0.10808073193766177
adaptive_current,2,64,0.9047999999999999,0,False,0.00013804658628063462,0.649401207606095,0,0.16626386414282024
adaptive_current,2,128,0.952,0,False,0.00013804658628063462,0.649401207606095,0,0.29419485200196505
adaptive_current,3,32,0.8132,0,False,0.0018135362345104832,0.6592792047145115,0,0.11227455409243703
adaptive_current,3,64,0.8974000000000001,0,False,0.0018135362345104832,0.6592792047145115,0,0.17176064592786133
adaptive_current,3,128,0.9522,0,False,0.0018135362345104832,0.6592792047145115,0,0.29127772618085146
adaptive_current,4,32,0.8072,0,False,0.0004302752530189595,0.6498672813940993,0,0.11350752995349467
adaptive_current,4,64,0.8972,0,False,0.0004302752530189595,0.6498672813940993,0,0.1685159639455378
adaptive_current,4,128,0.9542,0,False,0.0004302752530189595,0.6498672813940993,0,0.31266546389088035
adaptive_current,5,32,0.7996,65681,True,0.003707726615208201,0.6596452298576951,1,0.11650315602310002
adaptive_current,5,64,0.8934000000000001,65681,True,0.003707726615208201,0.6596452298576951,1,0.17513201804831624
adaptive_current,5,128,0.9584000000000001,65681,True,0.003707726615208201,0.6596452298576951,1,0.3057900199200958
