condition,drift_detected,ef_search,entry_point_node,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48_ep,True,64,13217,14,279.23970946668067,0.8741969120455906,0.05415941915186832,68340,0,0.08862595556607557,1143.907037671907,0.9612,True
adaptive_mconj48_ep,True,128,13217,14,279.23970946668067,0.9825305179692805,0.05415941915186832,68340,0,0.040632499307820084,1017.7800910111432,0.987,True
adaptive_mconj48_ep,True,32,52138,15,277.2490165595967,0.7921455319738016,0.047551239741396044,71547,0,0.15181712683356907,1262.394294528537,0.8966000000000001,True
adaptive_mconj48_ep,True,64,52138,15,277.2490165595967,0.9142659679055214,0.047551239741396044,71547,0,0.082268827632342,1093.7736228888466,0.9572,True
adaptive_mconj48_ep,True,128,52138,15,277.2490165595967,1.032283560023643,0.047551239741396044,71547,0,0.039547439866570375,968.7260736547004,0.986,True
adaptive_mconj48_ep,True,32,13217,16,299.74610386221696,1.2586689620511606,0.1876699959361854,73503,0,0.2542196687905954,794.4900765411528,0.8106,True
adaptive_mconj48_ep,True,64,13217,16,299.74610386221696,1.4267456999514252,0.1876699959361854,73503,0,0.15225912123744836,700.8957518035946,0.9154000000000001,True
adaptive_mconj48_ep,True,128,13217,16,299.74610386221696,1.587122039985843,0.1876699959361854,73503,0,0.08027452896155791,630.0712703913556,0.966,True
adaptive_mconj48_ep,True,32,13217,17,319.16874267377693,1.7041995100444183,0.3517951362430891,76637,0,0.24381107439983118,586.78575724619,0.7704000000000001,True
adaptive_mconj48_ep,True,64,13217,17,319.16874267377693,1.8641444279346615,0.3517951362430891,76637,0,0.1905885620912231,536.4391218913914,0.854,True
adaptive_mconj48_ep,True,128,13217,17,319.16874267377693,2.0327841059770435,0.3517951362430891,76637,0,0.13561873026982665,491.936156456397,0.9266000000000001,True
adaptive_mconj48_ep,True,32,82115,18,345.12501089914855,2.19185862201266,0.6138484866814621,80050,0,0.28624597813768493,456.23380539104136,0.6982,True
adaptive_mconj48_ep,True,64,82115,18,345.12501089914855,2.347840099944733,0.6138484866814621,80050,0,0.2521234618197997,425.9233838043483,0.7876000000000002,True
adaptive_mconj48_ep,True,128,82115,18,345.12501089914855,2.5492966199526563,0.6138484866814621,80050,0,0.1853838180640371,392.26506330148874,0.8778,True
adaptive_mconj48_ep,True,32,77692,19,370.7445939452194,2.3559046200243756,0.6505272584742322,85352,0,0.2724093243631723,424.4654013156328,0.6354,True
adaptive_mconj48_ep,True,64,77692,19,370.7445939452194,2.5320490760495886,0.6505272584742322,85352,0,0.2606277805607069,394.9370529421822,0.7146,True
adaptive_mconj48_ep,True,128,77692,19,370.7445939452194,2.73558892600704,0.6505272584742322,85352,0,0.22107184352603568,365.5519988742002,0.8082,True
adaptive_mconj48_ep,True,32,77692,20,375.12772526491983,2.964705561986193,0.6313483963348592,88776,0,0.2706639983448113,337.3016237504725,0.689,True
adaptive_mconj48_ep,True,64,77692,20,375.12772526491983,3.084148761932738,0.6313483963348592,88776,0,0.25731723611138063,324.2385751111862,0.7472000000000001,True
adaptive_mconj48_ep,True,128,77692,20,375.12772526491983,3.296457474003546,0.6313483963348592,88776,0,0.2253037061390691,303.35595343976956,0.8268,True
adaptive_mconj48_ep,True,32,77692,21,377.4502347088751,3.217497169971466,0.6612444039846554,90408,0,0.26004584211250137,310.80058417234545,0.7203999999999999,True
adaptive_mconj48_ep,True,64,77692,21,377.4502347088751,3.3777497899718583,0.6612444039846554,90408,0,0.23544986727539263,296.0550846509953,0.7844000000000001,True
adaptive_mconj48_ep,True,128,77692,21,377.4502347088751,3.587147888028994,0.6612444039846554,90408,0,0.21342642760445577,278.77300608017674,0.8446,True
adaptive_mconj48_ep,True,32,77692,22,378.3903142520054,3.362735518021509,0.6813422236364128,91994,0,0.25538206671573477,297.37694048218145,0.75,True
adaptive_mconj48_ep,True,64,77692,22,378.3903142520054,3.593407139996998,0.6813422236364128,91994,0,0.21709454161724104,278.2874194436079,0.8114,True
adaptive_mconj48_ep,True,128,77692,22,378.3903142520054,3.7469701059162617,0.6813422236364128,91994,0,0.18221350114632015,266.8823000271752,0.8732000000000001,True
adaptive_mconj48_ep,True,32,77692,23,381.5177642866545,3.4604351519374177,0.6899602714576912,93520,0,0.26160275227909974,288.98099692465644,0.738,True
adaptive_mconj48_ep,True,64,77692,23,381.5177642866545,3.7238611939828843,0.6899602714576912,93520,0,0.23472971690861813,268.5384733501418,0.7986000000000001,True
adaptive_mconj48_ep,True,128,77692,23,381.5177642866545,3.878821227932349,0.6899602714576912,93520,0,0.20105720578979508,257.8102833919628,0.856,True
adaptive_mconj48_ep,True,32,77692,24,373.6556400839402,3.4717582080047578,0.6513566922156809,94387,0,0.25686377712709907,288.03849233921926,0.7490000000000001,True
adaptive_mconj48_ep,True,64,77692,24,373.6556400839402,3.711368512012996,0.6513566922156809,94387,0,0.22762029786466761,269.4423894483099,0.803,True
adaptive_mconj48_ep,True,128,77692,24,373.6556400839402,3.9250945339445025,0.6513566922156809,94387,0,0.19030964242518036,254.7709338850128,0.8668,True
