condition,drift_detected,ef_search,entry_point_node,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,True,64,,18,337.1894684912171,2.285163482069038,0.6099726654194002,79169,0,0.19087702847645127,437.605452671849,0.8314000000000001,True
adaptive_mconj48,True,128,,18,337.1894684912171,2.4514060999499634,0.6099726654194002,79169,0,0.1656235490502483,407.92914728425103,0.8878000000000001,True
adaptive_mconj48,True,32,,19,355.9922526511291,2.0423576759640127,0.6818011261958397,84816,0,0.28818570401739224,489.630201295662,0.653,True
adaptive_mconj48,True,64,,19,355.9922526511291,2.241226601996459,0.6818011261958397,84816,0,0.2684134124815673,446.1842453187069,0.7367999999999999,True
adaptive_mconj48,True,128,,19,355.9922526511291,2.457935275975615,0.6818011261958397,84816,0,0.23399786323810737,406.84553811250197,0.805,True
adaptive_mconj48,True,32,,20,367.1537972754979,2.5888359940145165,0.6514340321113076,88677,0,0.2746998361848802,386.2739865762206,0.71,True
adaptive_mconj48,True,64,,20,367.1537972754979,2.7977508280891925,0.6514340321113076,88677,0,0.24926162961835904,357.42997194749466,0.7692,True
adaptive_mconj48,True,128,,20,367.1537972754979,2.997806541970931,0.6514340321113076,88677,0,0.22808279198571732,333.57722921724707,0.8232,True
adaptive_mconj48,True,32,,21,366.5415716762651,2.817657265928574,0.662143196535422,90730,0,0.24900273090871913,354.9047686147324,0.7542000000000001,True
adaptive_mconj48,True,64,,21,366.5415716762651,2.9767994199646637,0.662143196535422,90730,0,0.22546449831403614,335.931266746844,0.8024,True
adaptive_mconj48,True,128,,21,366.5415716762651,3.2478796979412436,0.662143196535422,90730,0,0.20913870995107528,307.8931773962801,0.849,True
adaptive_mconj48,True,32,,22,369.0923203633133,3.0699116539908573,0.689236047206995,92237,0,0.2316012953331652,325.7422729738848,0.7922,True
adaptive_mconj48,True,64,,22,369.0923203633133,3.2792634119978175,0.689236047206995,92237,0,0.20775331525633953,304.94653047428494,0.8316,True
adaptive_mconj48,True,128,,22,369.0923203633133,3.5188302979804575,0.689236047206995,92237,0,0.17693151217349612,284.18534436682677,0.8782000000000001,True
adaptive_mconj48,True,32,,23,372.177227489218,3.0817964320303872,0.6885846317531383,93551,0,0.24949380753838363,324.4860658564549,0.7722,True
adaptive_mconj48,True,64,,23,372.177227489218,3.299893070012331,0.6885846317531383,93551,0,0.2307978336120164,303.0401224474414,0.8106000000000001,True
adaptive_mconj48,True,128,,23,372.177227489218,3.5732906019547954,0.6885846317531383,93551,0,0.20589550747891514,279.8540928781282,0.8552000000000001,True
adaptive_mconj48,True,32,,24,368.64262463796024,3.139467590022832,0.6477604163810267,94302,0,0.24302913405598106,318.52534588284357,0.7822,True
adaptive_mconj48,True,64,,24,368.64262463796024,3.373825392103754,0.6477604163810267,94302,0,0.225866863439505,296.3994527815349,0.8196000000000001,True
adaptive_mconj48,True,128,,24,368.64262463796024,3.567653613979928,0.6477604163810267,94302,0,0.19995839567269985,280.296269817641,0.8608000000000001,True
