condition,edge_count,ef,epoch,recall
adaptive_improved,246534,128,8,0.99
adaptive_improved,272208,32,9,0.9574000000000001
adaptive_improved,272208,64,9,0.98
adaptive_improved,272208,128,9,0.9894000000000001
adaptive_improved,298032,32,10,0.958
adaptive_improved,298032,64,10,0.9778000000000001
adaptive_improved,298032,128,10,0.9864
adaptive_improved,321082,32,11,0.963
adaptive_improved,321082,64,11,0.9828
adaptive_improved,321082,128,11,0.9887999999999999
adaptive_improved,346125,32,12,0.9582
adaptive_improved,346125,64,12,0.9762000000000001
adaptive_improved,346125,128,12,0.988
adaptive_improved,436082,32,13,0.3512
adaptive_improved,436082,64,13,0.46
adaptive_improved,436082,128,13,0.568
adaptive_improved,462240,32,14,0.44539999999999996
adaptive_improved,462240,64,14,0.5474
adaptive_improved,462240,128,14,0.641
adaptive_improved,472178,32,15,0.5034
adaptive_improved,472178,64,15,0.583
adaptive_improved,472178,128,15,0.6574
adaptive_improved,475216,32,16,0.5346000000000001
adaptive_improved,475216,64,16,0.621
adaptive_improved,475216,128,16,0.6916
adaptive_improved,474627,32,17,0.5918
adaptive_improved,474627,64,17,0.6554
adaptive_improved,474627,128,17,0.7242000000000001
adaptive_improved,468287,32,18,0.6072000000000001
adaptive_improved,468287,64,18,0.6696
adaptive_improved,468287,128,18,0.7176000000000001
adaptive_improved,458453,32,19,0.6406
adaptive_improved,458453,64,19,0.692
adaptive_improved,458453,128,19,0.7462000000000001
adaptive_improved,494454,32,20,0.6504000000000001
adaptive_improved,494454,64,20,0.704
adaptive_improved,494454,128,20,0.7575999999999999
adaptive_improved,478830,32,21,0.6792
adaptive_improved,478830,64,21,0.7204
adaptive_improved,478830,128,21,0.7677999999999999
adaptive_improved,460850,32,22,0.669
adaptive_improved,460850,64,22,0.7196
adaptive_improved,460850,128,22,0.7702
adaptive_improved,494069,32,23,0.6476000000000001
adaptive_improved,494069,64,23,0.7024000000000001
adaptive_improved,494069,128,23,0.7475999999999999
adaptive_improved,474673,32,24,0.6694
adaptive_improved,474673,64,24,0.719
adaptive_improved,474673,128,24,0.767
