condition,edge_count,ef,epoch,recall
adaptive_improved,474532,32,22,0.8358000000000001
adaptive_improved,474532,64,22,0.8966000000000001
adaptive_improved,474532,128,22,0.93
adaptive_improved,464294,32,23,0.8340000000000002
adaptive_improved,464294,64,23,0.891
adaptive_improved,464294,128,23,0.9274000000000001
adaptive_improved,455377,32,24,0.857
adaptive_improved,455377,64,24,0.8958
adaptive_improved,455377,128,24,0.9308000000000001
adaptive_improved,497324,32,25,0.8757999999999999
adaptive_improved,497324,64,25,0.9038
adaptive_improved,497324,128,25,0.9310000000000002
adaptive_improved,489194,32,26,0.8807999999999999
adaptive_improved,489194,64,26,0.9124000000000001
adaptive_improved,489194,128,26,0.9302
adaptive_improved,480794,32,27,0.8704000000000001
adaptive_improved,480794,64,27,0.9044000000000001
adaptive_improved,480794,128,27,0.9288000000000001
adaptive_improved,473096,32,28,0.8797999999999999
adaptive_improved,473096,64,28,0.9168
adaptive_improved,473096,128,28,0.9378000000000001
adaptive_improved,466032,32,29,0.8818
adaptive_improved,466032,64,29,0.9184000000000001
adaptive_improved,466032,128,29,0.9372
adaptive_improved,460863,32,30,0.8814000000000001
adaptive_improved,460863,64,30,0.9182
adaptive_improved,460863,128,30,0.9384000000000001
adaptive_improved,455109,32,31,0.885
adaptive_improved,455109,64,31,0.9102
adaptive_improved,455109,128,31,0.9314000000000001
adaptive_improved,451011,32,32,0.8938
adaptive_improved,451011,64,32,0.9172
adaptive_improved,451011,128,32,0.938
adaptive_improved,497579,32,33,0.8668
adaptive_improved,497579,64,33,0.9102
adaptive_improved,497579,128,33,0.9344000000000001
adaptive_improved,492014,32,34,0.9012
adaptive_improved,492014,64,34,0.93
adaptive_improved,492014,128,34,0.941
adaptive_improved,488154,32,35,0.8864000000000001
adaptive_improved,488154,64,35,0.9232
adaptive_improved,488154,128,35,0.9390000000000002
adaptive_improved,485114,32,36,0.8962
adaptive_improved,485114,64,36,0.9266000000000001
adaptive_improved,485114,128,36,0.9408000000000001
adaptive_improved,482410,32,37,0.8946000000000002
adaptive_improved,482410,64,37,0.9144000000000001
adaptive_improved,482410,128,37,0.9368000000000002
adaptive_improved,478747,32,38,0.8796000000000002
adaptive_improved,478747,64,38,0.9122
adaptive_improved,478747,128,38,0.9350000000000002
adaptive_improved,473218,32,39,0.9042
adaptive_improved,473218,64,39,0.9262
adaptive_improved,473218,128,39,0.9374000000000001
adaptive_improved,469003,32,40,0.8837999999999999
adaptive_improved,469003,64,40,0.9076000000000002
adaptive_improved,469003,128,40,0.9314000000000001
adaptive_improved,465985,32,41,0.9002
adaptive_improved,465985,64,41,0.9262
adaptive_improved,465985,128,41,0.9384000000000001
adaptive_improved,462353,32,42,0.8916000000000002
adaptive_improved,462353,64,42,0.9210000000000002
adaptive_improved,462353,128,42,0.9344000000000001
adaptive_improved,457527,32,43,0.8974000000000001
adaptive_improved,457527,64,43,0.9230000000000002
adaptive_improved,457527,128,43,0.9364000000000001
adaptive_improved,455766,32,44,0.8872000000000001
adaptive_improved,455766,64,44,0.9166000000000001
adaptive_improved,455766,128,44,0.9362
adaptive_improved,452694,32,45,0.8870000000000001
adaptive_improved,452694,64,45,0.9142
adaptive_improved,452694,128,45,0.9346000000000001
adaptive_improved,499209,32,46,0.8942
adaptive_improved,499209,64,46,0.9184000000000001
adaptive_improved,499209,128,46,0.9336000000000001
adaptive_improved,496654,32,47,0.899
adaptive_improved,496654,64,47,0.9242
adaptive_improved,496654,128,47,0.9396
adaptive_improved,494711,32,48,0.9044000000000001
adaptive_improved,494711,64,48,0.9254000000000001
adaptive_improved,494711,128,48,0.9372
adaptive_improved,492334,32,49,0.8956000000000002
adaptive_improved,492334,64,49,0.9244000000000001
adaptive_improved,492334,128,49,0.9396000000000001
