condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,queries_per_second,recall_at_k,repair_happened
diversity,True,32,0,257.49439562567454,0.055331607996777166,0.001823125736363083,0,18072.852682290486,0.9822000000000001,False
diversity,True,64,0,257.49439562567454,0.07251620200258913,0.001823125736363083,0,13790.021710793622,0.9944,False
diversity,True,128,0,257.49439562567454,0.11951161800243426,0.001823125736363083,0,8367.387344547804,0.9992000000000001,False
diversity,False,32,1,252.52132330277027,0.04809484800352948,0.00031724391092231125,0,20792.247850052758,0.984,False
diversity,False,64,1,252.52132330277027,0.07087354799296008,0.00031724391092231125,0,14109.636504995216,0.9972000000000001,False
diversity,False,128,1,252.52132330277027,0.11753023599885637,0.00031724391092231125,0,8508.448838728875,0.999,False
diversity,False,32,2,252.91389566117573,0.049748957993870135,0.0007105384275595641,0,20100.92352332718,0.983,False
diversity,False,64,2,252.91389566117573,0.07347958399623167,0.0007105384275595641,0,13609.222393682632,0.9967999999999999,False
diversity,False,128,2,252.91389566117573,0.12184499800059712,0.0007105384275595641,0,8207.148560953641,0.9994,False
diversity,False,32,3,254.0705578079571,0.047428010002477095,0.0004716594085745089,0,21084.58693391883,0.9832000000000001,False
diversity,False,64,3,254.0705578079571,0.07002763600030448,0.0004716594085745089,0,14280.076511445452,0.9946,False
diversity,False,128,3,254.0705578079571,0.11712991000240436,0.0004716594085745089,0,8537.52897086212,0.9985999999999999,False
diversity,False,32,4,252.06051845874643,0.047959638002794236,0.0003339665724737102,0,20850.866304323183,0.988,False
diversity,False,64,4,252.06051845874643,0.07177826399856713,0.0003339665724737102,0,13931.794171282305,0.9966000000000002,False
diversity,False,128,4,252.06051845874643,0.11914551399968332,0.0003339665724737102,0,8393.09820764765,0.9992000000000001,False
diversity,False,32,5,253.13779109022582,0.04848763399786549,0.00026102697622014756,0,20623.815136948564,0.9866000000000001,False
diversity,False,64,5,253.13779109022582,0.07035127799463226,0.00026102697622014756,0,14214.382858493334,0.9962000000000001,False
diversity,False,128,5,253.13779109022582,0.1165271819991176,0.00026102697622014756,0,8581.688691378227,0.999,False
diversity,False,32,6,254.87978279608686,0.04966486799821723,0.0010839715254060182,0,20134.957371393717,0.9816000000000001,False
diversity,False,64,6,254.87978279608686,0.07288426199374953,0.0010839715254060182,0,13720.383147815352,0.9962000000000001,False
diversity,False,128,6,254.87978279608686,0.1205297559936298,0.0010839715254060182,0,8296.706417068095,0.9987999999999999,False
diversity,True,32,7,258.73976142639964,0.04877342200052226,0.003126996242087956,4000,20502.96983445804,0.9624000000000001,True
diversity,True,64,7,258.73976142639964,0.071541643999808,0.003126996242087956,4000,13977.872803743281,0.9888000000000001,True
diversity,True,128,7,258.73976142639964,0.1197746379984892,0.003126996242087956,4000,8349.012918850263,0.998,True
diversity,True,32,8,266.9324529528695,0.05251674600003753,0.012611519093732732,8000,19041.54533868655,0.9262,True
diversity,True,64,8,266.9324529528695,0.0774885840000934,0.012611519093732732,8000,12905.1267732392,0.9724,True
diversity,True,128,8,266.9324529528695,0.12638310799957253,0.012611519093732732,8000,7912.449818874389,0.992,True
diversity,True,32,9,277.0398547927083,0.0687851699985913,0.05375361293097007,12000,14538.017424693138,0.8658,True
diversity,True,64,9,277.0398547927083,0.08603792799840448,0.05375361293097007,12000,11622.78106021503,0.9388000000000002,True
diversity,True,128,9,277.0398547927083,0.13255912600288866,0.05375361293097007,12000,7543.803509825559,0.9818000000000001,True
diversity,True,32,10,278.7986060860885,0.06752677799522644,0.06128986717610519,16000,14808.9399448422,0.8696000000000002,True
diversity,True,64,10,278.7986060860885,0.09315623599832179,0.06128986717610519,16000,10734.654414525883,0.9448,True
diversity,True,128,10,278.7986060860885,0.1430423619967769,0.06128986717610519,16000,6990.9360139238515,0.9826000000000001,True
diversity,True,32,11,277.59711164415955,0.07016578200273216,0.05732635874479178,20000,14251.961161938756,0.8876000000000001,True
diversity,True,64,11,277.59711164415955,0.09487543599971104,0.05732635874479178,20000,10540.136015849726,0.953,True
diversity,True,128,11,277.59711164415955,0.14485807999881217,0.05732635874479178,20000,6903.308396799129,0.9843999999999999,True
diversity,True,32,12,282.70481430129956,0.07721815999684623,0.08081364323504414,24000,12950.321531111884,0.8782000000000001,True
diversity,True,64,12,282.70481430129956,0.10241711999697145,0.08081364323504414,24000,9763.992582778843,0.9478000000000001,True
diversity,True,128,12,282.70481430129956,0.15649326800485142,0.08081364323504414,24000,6390.051231909856,0.9856,True
diversity,True,32,13,278.988050689415,0.08821793599781813,0.06179110451703593,28000,11335.563326087484,0.8854000000000001,True
