condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,queries_per_second,recall_at_k,repair_happened
none,True,32,0,257.49439562567454,0.058460892003495246,0.001823125736363083,0,17105.45230716309,0.9822000000000001,False
none,True,64,0,257.49439562567454,0.07366480200289516,0.001823125736363083,0,13575.004246406557,0.9944,False
none,True,128,0,257.49439562567454,0.12128962399583543,0.001823125736363083,0,8244.728337473745,0.9992000000000001,False
none,False,32,1,252.52132330277027,0.048762945996713825,0.00031724391092231125,0,20507.374596838155,0.984,False
none,False,64,1,252.52132330277027,0.07095204800134525,0.00031724391092231125,0,14094.025869148132,0.9972000000000001,False
none,False,128,1,252.52132330277027,0.12002452799788443,0.00031724391092231125,0,8331.630348237039,0.999,False
none,False,32,2,252.91389566117573,0.04951163799705682,0.0007105384275595641,0,20197.271600253745,0.983,False
none,False,64,2,252.91389566117573,0.07385700399754569,0.0007105384275595641,0,13539.677293614977,0.9967999999999999,False
none,False,128,2,252.91389566117573,0.12237313199875643,0.0007105384275595641,0,8171.728415108,0.9994,False
none,False,32,3,254.0705578079571,0.04882356800226262,0.0004716594085745089,0,20481.91152178098,0.9832000000000001,False
none,False,64,3,254.0705578079571,0.07225220399413956,0.0004716594085745089,0,13840.408246662078,0.9946,False
none,False,128,3,254.0705578079571,0.11993750800320413,0.0004716594085745089,0,8337.675316493027,0.9985999999999999,False
none,False,32,4,252.06051845874643,0.04911019399878569,0.0003339665724737102,0,20362.371201887865,0.988,False
none,False,64,4,252.06051845874643,0.07182631400064565,0.0003339665724737102,0,13922.47415050438,0.9966000000000002,False
none,False,128,4,252.06051845874643,0.11852951799664879,0.0003339665724737102,0,8436.717004352226,0.9992000000000001,False
none,False,32,5,253.13779109022582,0.04824905800342094,0.00026102697622014756,0,20725.793235778787,0.9866000000000001,False
none,False,64,5,253.13779109022582,0.07208277000609087,0.00026102697622014756,0,13872.940786203162,0.9962000000000001,False
none,False,128,5,253.13779109022582,0.11984000999655109,0.00026102697622014756,0,8344.458582978918,0.999,False
none,False,32,6,254.87978279608686,0.04979351599467918,0.0010839715254060182,0,20082.93610169761,0.9816000000000001,False
none,False,64,6,254.87978279608686,0.07459703600034118,0.0010839715254060182,0,13405.358357608557,0.9962000000000001,False
none,False,128,6,254.87978279608686,0.1226428579975618,0.0010839715254060182,0,8153.756495301834,0.9987999999999999,False
none,True,32,7,258.73976142639964,0.048846195997612085,0.003126996242087956,4000,20472.423278342623,0.9624000000000001,True
none,True,64,7,258.73976142639964,0.0737811579965637,0.003126996242087956,4000,13553.595892959203,0.9888000000000001,True
none,True,128,7,258.73976142639964,0.12197462200128939,0.003126996242087956,4000,8198.426718546658,0.998,True
none,True,32,8,266.9324529528695,0.053377743999590166,0.012611519093732732,6624,18734.399865376065,0.9262,True
none,True,64,8,266.9324529528695,0.07872057399799814,0.012611519093732732,6624,12703.159405639368,0.9724,True
