strategy,ef_search,shift_sigma,mean_recall,mean_ep_distance,mean_bl_entry_distance,mean_ul_dist_comps,mean_layer1_visits,mean_base_visited,mean_base_dist_comps,mean_candidates_remaining,n_queries
no_adaptation,500,0.0,0.997,16356.7424,6332.1971,132.75,35.018,501.336,6075.456,632.451,1000
no_adaptation,500,1.0,0.9964,16359.5365,6432.3528,132.747,35.917,501.364,6091.232,634.367,1000
no_adaptation,500,2.0,0.9961,16441.8302,6634.2022,132.999,35.998,502.331,6133.613,646.867,1000
no_adaptation,500,3.0,0.9957,16603.6236,7002.6101,132.225,35.232,503.761,6196.417,663.576,1000
no_adaptation,500,4.0,0.9925,16844.9166,7334.7616,131.418,34.947,503.95,6259.737,681.929,1000
no_adaptation,500,6.0,0.9819,17566.0015,8117.8453,131.3,36.177,506.175,6465.779,726.947,1000
no_adaptation,500,8.0,0.9645,18605.0852,9210.227,129.808,34.806,510.863,6781.814,792.556,1000
no_adaptation,500,10.0,0.9285,19962.1674,10437.5836,128.605,33.494,510.936,7095.183,850.079,1000
no_adaptation,500,12.0,0.8887,21637.2482,11930.3639,127.827,32.544,511.536,7511.765,915.696,1000
no_adaptation,500,16.0,0.8241,25941.4057,15273.1465,127.899,30.436,507.511,8233.25,1008.801,1000
poolAndRewire,10,0.0,0.8284,16356.7424,6332.1971,132.75,35.018,13.41,271.644,36.79,1000
poolAndRewire,10,1.0,0.8319,16359.5365,6432.3528,132.747,35.917,13.604,275.795,37.155,1000
poolAndRewire,10,2.0,0.8228,16441.8302,6634.2022,132.999,35.998,13.835,281.61,37.716,1000
poolAndRewire,10,3.0,0.801,16603.6236,7002.6101,132.225,35.232,14.196,291.205,38.735,1000
poolAndRewire,10,4.0,0.7675,16844.9166,7334.7616,131.418,34.947,14.373,296.148,38.495,1000
poolAndRewire,10,6.0,0.7243,15748.63,7892.4754,126.922,36.899,14.339,298.15,36.762,1000
poolAndRewire,10,8.0,0.6549,15949.78,8917.208,117.589,34.073,14.869,313.722,35.744,1000
poolAndRewire,10,10.0,0.5527,16667.5399,10060.6038,110.479,31.361,14.956,321.563,34.511,1000
poolAndRewire,10,12.0,0.4874,17352.9205,11370.9789,102.87,28.231,15.069,326.426,33.804,1000
poolAndRewire,10,16.0,0.3493,20697.7185,14460.1526,97.066,25.299,14.687,330.26,31.187,1000
poolAndRewire,20,0.0,0.8987,16356.7424,6332.1971,132.75,35.018,23.287,446.138,59.889,1000
poolAndRewire,20,1.0,0.9028,16359.5365,6432.3528,132.747,35.917,23.383,447.722,61.201,1000
poolAndRewire,20,2.0,0.8962,16441.8302,6634.2022,132.999,35.998,23.704,456.86,63.334,1000
poolAndRewire,20,3.0,0.8833,16603.6236,7002.6101,132.225,35.232,24.144,468.167,65.392,1000
poolAndRewire,20,4.0,0.8587,16844.9166,7334.7616,131.418,34.947,24.535,478.574,66.898,1000
poolAndRewire,20,6.0,0.8221,15748.63,7892.4754,126.922,36.899,24.753,489.632,64.877,1000
poolAndRewire,20,8.0,0.7579,15949.78,8917.208,117.589,34.073,25.606,515.381,66.007,1000
poolAndRewire,20,10.0,0.6546,16667.5399,10060.6038,110.479,31.361,26.282,540.912,65.684,1000
poolAndRewire,20,12.0,0.5827,17352.9205,11370.9789,102.87,28.231,26.326,551.364,65.106,1000
poolAndRewire,20,16.0,0.4472,20697.7185,14460.1526,97.066,25.299,26.305,574.85,62.319,1000
poolAndRewire,50,0.0,0.9577,16356.7424,6332.1971,132.75,35.018,52.875,916.972,111.523,1000
poolAndRewire,50,1.0,0.9581,16359.5365,6432.3528,132.747,35.917,52.808,917.374,112.843,1000
poolAndRewire,50,2.0,0.9526,16441.8302,6634.2022,132.999,35.998,53.01,923.962,117.095,1000
poolAndRewire,50,3.0,0.9429,16603.6236,7002.6101,132.225,35.232,53.453,937.194,121.985,1000
poolAndRewire,50,4.0,0.9332,16844.9166,7334.7616,131.418,34.947,54.11,956.036,127.269,1000
poolAndRewire,50,6.0,0.9043,15748.63,7892.4754,126.922,36.899,54.667,983.116,128.84,1000
poolAndRewire,50,8.0,0.8491,15949.78,8917.208,117.589,34.073,55.829,1029.062,136.722,1000
poolAndRewire,50,10.0,0.7685,16667.5399,10060.6038,110.479,31.361,56.92,1078.995,141.724,1000
poolAndRewire,50,12.0,0.7004,17352.9205,11370.9789,102.87,28.231,57.078,1112.316,144.546,1000
poolAndRewire,50,16.0,0.5806,20697.7185,14460.1526,97.066,25.299,57.747,1190.687,147.355,1000
poolAndRewire,100,0.0,0.9792,16356.7424,6332.1971,132.75,35.018,102.401,1615.33,182.18,1000
poolAndRewire,100,1.0,0.978,16359.5365,6432.3528,132.747,35.917,102.351,1616.693,184.046,1000
poolAndRewire,100,2.0,0.9728,16441.8302,6634.2022,132.999,35.998,102.565,1627.929,189.235,1000
poolAndRewire,100,3.0,0.9688,16603.6236,7002.6101,132.225,35.232,103.168,1644.521,197.263,1000
poolAndRewire,100,4.0,0.9641,16844.9166,7334.7616,131.418,34.947,103.843,1668.485,205.69,1000
poolAndRewire,100,6.0,0.943,15748.63,7892.4754,126.922,36.899,104.297,1713.11,213.177,1000
poolAndRewire,100,8.0,0.9009,15949.78,8917.208,117.589,34.073,105.998,1791.476,231.032,1000
poolAndRewire,100,10.0,0.8453,16667.5399,10060.6038,110.479,31.361,108.046,1888.938,245.631,1000
poolAndRewire,100,12.0,0.7726,17352.9205,11370.9789,102.87,28.231,107.526,1951.318,252.952,1000
poolAndRewire,100,16.0,0.6711,20697.7185,14460.1526,97.066,25.299,107.165,2085.118,268.203,1000
poolAndRewire,200,0.0,0.9893,16356.7424,6332.1971,132.75,35.018,201.9,2859.423,307.757,1000
poolAndRewire,200,1.0,0.9888,16359.5365,6432.3528,132.747,35.917,201.902,2863.707,309.294,1000
poolAndRewire,200,2.0,0.9869,16441.8302,6634.2022,132.999,35.998,202.317,2885.181,316.602,1000
poolAndRewire,200,3.0,0.9846,16603.6236,7002.6101,132.225,35.232,203.021,2913.282,327.608,1000
poolAndRewire,200,4.0,0.9829,16844.9166,7334.7616,131.418,34.947,203.631,2945.637,340.25,1000
poolAndRewire,200,6.0,0.9653,15748.63,7892.4754,126.922,36.899,204.804,3033.524,356.868,1000
poolAndRewire,200,8.0,0.9337,15949.78,8917.208,117.589,34.073,206.775,3172.432,389.299,1000
poolAndRewire,200,10.0,0.8921,16667.5399,10060.6038,110.479,31.361,208.836,3328.133,419.596,1000
poolAndRewire,200,12.0,0.8353,17352.9205,11370.9789,102.87,28.231,208.072,3465.717,437.751,1000
poolAndRewire,200,16.0,0.7534,20697.7185,14460.1526,97.066,25.299,207.637,3763.663,476.647,1000
poolAndRewire,500,0.0,0.997,16356.7424,6332.1971,132.75,35.018,501.336,6075.456,632.451,1000
poolAndRewire,500,1.0,0.9964,16359.5365,6432.3528,132.747,35.917,501.364,6091.232,634.367,1000
poolAndRewire,500,2.0,0.9961,16441.8302,6634.2022,132.999,35.998,502.331,6133.613,646.867,1000
poolAndRewire,500,3.0,0.9957,16603.6236,7002.6101,132.225,35.232,503.761,6196.417,663.576,1000
poolAndRewire,500,4.0,0.9925,16844.9166,7334.7616,131.418,34.947,503.95,6259.737,681.929,1000
poolAndRewire,500,6.0,0.9819,15748.63,7892.4754,126.922,36.899,505.779,6462.813,720.379,1000
poolAndRewire,500,8.0,0.9649,15949.78,8917.208,117.589,34.073,510.183,6771.863,786.74,1000
poolAndRewire,500,10.0,0.9308,16667.5399,10060.6038,110.479,31.361,511.101,7105.952,848.977,1000
poolAndRewire,500,12.0,0.8921,17352.9205,11370.9789,102.87,28.231,510.004,7481.36,900.473,1000
poolAndRewire,500,16.0,0.8286,20697.7185,14460.1526,97.066,25.299,507.062,8237.069,998.213,1000
