condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,False,16,0,0.6653390613054857,0.07365957403089851,0.0013283708398947828,0,0,0.24598894284093342,13575.967729334448,0.7212,False
adaptive_mconj48,False,32,0,0.6653390613054857,0.10334109200630337,0.0013283708398947828,0,0,0.1955296396969012,9676.692790695537,0.8396,False
adaptive_mconj48,False,64,0,0.6653390613054857,0.16103128797840327,0.0013283708398947828,0,0,0.1377324943504618,6209.973307386793,0.9176,False
adaptive_mconj48,False,128,0,0.6653390613054857,0.2830137920100242,0.0013283708398947828,0,0,0.08346759850385058,3533.396704442519,0.9646,False
adaptive_mconj48,False,16,1,0.6706260251363924,0.06978409993462265,0.0006746874560928736,0,0,0.2579372791978701,14329.911841477524,0.7094000000000001,False
adaptive_mconj48,False,32,1,0.6706260251363924,0.10364973009563982,0.0006746874560928736,0,0,0.20048690730319524,9647.878475682268,0.825,False
adaptive_mconj48,False,64,1,0.6706260251363924,0.15902220993302763,0.0006746874560928736,0,0,0.13930628126541889,6288.4297760743675,0.9124000000000001,False
adaptive_mconj48,False,128,1,0.6706260251363924,0.2769593020202592,0.0006746874560928736,0,0,0.08054092127608176,3610.638793156878,0.9646,False
adaptive_mconj48,False,16,2,0.667686625938296,0.0700484779663384,0.0004452563016007409,0,0,0.23639255487430225,14275.827670096518,0.7316,False
adaptive_mconj48,False,32,2,0.667686625938296,0.09791388001758605,0.0004452563016007409,0,0,0.19549680304291422,10213.056614857798,0.841,False
adaptive_mconj48,False,64,2,0.667686625938296,0.15877583192195743,0.0004452563016007409,0,0,0.14079772725438433,6298.187752475621,0.916,False
adaptive_mconj48,False,128,2,0.667686625938296,0.281097273924388,0.0004452563016007409,0,0,0.08874142212067598,3557.487363854652,0.9636,False
adaptive_mconj48,False,16,3,0.6588421756153583,0.06777538196183741,0.0009440736943339241,0,0,0.24566350970382234,14754.619908495308,0.7212000000000001,False
adaptive_mconj48,False,32,3,0.6588421756153583,0.09500514203682542,0.0009440736943339241,0,0,0.20032164136707745,10525.746065538064,0.8318000000000001,False
adaptive_mconj48,False,64,3,0.6588421756153583,0.15458327799569815,0.0009440736943339241,0,0,0.13573194170864866,6469.005011187747,0.9178,False
adaptive_mconj48,False,128,3,0.6588421756153583,0.27361974597442895,0.0009440736943339241,0,0,0.08790244592728919,3654.706996524493,0.9646,False
adaptive_mconj48,False,16,4,0.6615739079244614,0.06858232000377029,0.0002145132232643792,0,0,0.2512639249872532,14581.017380937614,0.7238,False
adaptive_mconj48,False,32,4,0.6615739079244614,0.09693860006518662,0.0002145132232643792,0,0,0.19737264248117065,10315.808143789443,0.8398,False
