condition,edge_count,ef,epoch,recall
adaptive_improved,104692,64,3,0.9756000000000001
adaptive_improved,104692,128,3,0.9864
adaptive_improved,130838,32,4,0.9538
adaptive_improved,130838,64,4,0.9776
adaptive_improved,130838,128,4,0.9892000000000001
adaptive_improved,161788,32,5,0.9544000000000001
adaptive_improved,161788,64,5,0.975
adaptive_improved,161788,128,5,0.9862000000000001
adaptive_improved,191506,32,6,0.938
adaptive_improved,191506,64,6,0.9672000000000001
adaptive_improved,191506,128,6,0.9838
adaptive_improved,225995,32,7,0.8880000000000001
adaptive_improved,225995,64,7,0.9432
adaptive_improved,225995,128,7,0.9728
adaptive_improved,266724,32,8,0.7926
adaptive_improved,266724,64,8,0.8744000000000001
adaptive_improved,266724,128,8,0.933
adaptive_improved,314475,32,9,0.6297999999999999
adaptive_improved,314475,64,9,0.7526
adaptive_improved,314475,128,9,0.8518000000000002
adaptive_improved,365322,32,10,0.6524
adaptive_improved,365322,64,10,0.771
adaptive_improved,365322,128,10,0.8586000000000001
adaptive_improved,414050,32,11,0.6456
adaptive_improved,414050,64,11,0.7612000000000001
adaptive_improved,414050,128,11,0.8598
adaptive_improved,464059,32,12,0.6514
adaptive_improved,464059,64,12,0.7692
adaptive_improved,464059,128,12,0.8608000000000001
adaptive_improved,514741,32,13,0.656
adaptive_improved,514741,64,13,0.7732
adaptive_improved,514741,128,13,0.8576
adaptive_improved,561051,32,14,0.6766
adaptive_improved,561051,64,14,0.786
adaptive_improved,561051,128,14,0.868
adaptive_improved,607878,32,15,0.6866
adaptive_improved,607878,64,15,0.7992
adaptive_improved,607878,128,15,0.8762000000000001
adaptive_improved,669721,32,16,0.5084
adaptive_improved,669721,64,16,0.6367999999999999
adaptive_improved,669721,128,16,0.7575999999999999
adaptive_improved,746139,32,17,0.4136
adaptive_improved,746139,64,17,0.536
adaptive_improved,746139,128,17,0.6602
adaptive_improved,826415,32,18,0.45959999999999995
adaptive_improved,826415,64,18,0.5612
adaptive_improved,826415,128,18,0.6754000000000001
adaptive_improved,894826,32,19,0.5388
adaptive_improved,894826,64,19,0.635
adaptive_improved,894826,128,19,0.7378000000000001
adaptive_improved,950216,32,20,0.6274
adaptive_improved,950216,64,20,0.7096
adaptive_improved,950216,128,20,0.782
adaptive_improved,999391,32,21,0.6758
adaptive_improved,999391,64,21,0.7476
adaptive_improved,999391,128,21,0.8118
adaptive_improved,1041351,32,22,0.7024000000000001
adaptive_improved,1041351,64,22,0.7696000000000001
adaptive_improved,1041351,128,22,0.8358000000000001
adaptive_improved,1082602,32,23,0.7
adaptive_improved,1082602,64,23,0.7682
adaptive_improved,1082602,128,23,0.8234000000000001
adaptive_improved,1119072,32,24,0.7286
adaptive_improved,1119072,64,24,0.798
adaptive_improved,1119072,128,24,0.8456000000000001
