condition,edge_count,ef,epoch,recall
adaptive_improved,81642,64,2,0.968
adaptive_improved,81642,128,2,0.991
adaptive_improved,110696,32,3,0.8976000000000001
adaptive_improved,110696,64,3,0.9576
adaptive_improved,110696,128,3,0.9855999999999999
adaptive_improved,135904,32,4,0.8982
adaptive_improved,135904,64,4,0.9618000000000001
adaptive_improved,135904,128,4,0.9874
adaptive_improved,162912,32,5,0.905
adaptive_improved,162912,64,5,0.9612
adaptive_improved,162912,128,5,0.9887999999999999
adaptive_improved,188236,32,6,0.9162
adaptive_improved,188236,64,6,0.9668000000000001
adaptive_improved,188236,128,6,0.9908
adaptive_improved,211486,32,7,0.9144000000000001
adaptive_improved,211486,64,7,0.9672000000000001
adaptive_improved,211486,128,7,0.9924
adaptive_improved,236068,32,8,0.912
adaptive_improved,236068,64,8,0.9678000000000001
adaptive_improved,236068,128,8,0.989
adaptive_improved,262906,32,9,0.9136
adaptive_improved,262906,64,9,0.966
adaptive_improved,262906,128,9,0.9892000000000001
adaptive_improved,287628,32,10,0.9216
adaptive_improved,287628,64,10,0.9698000000000001
adaptive_improved,287628,128,10,0.9906000000000001
adaptive_improved,310934,32,11,0.927
adaptive_improved,310934,64,11,0.9716
adaptive_improved,310934,128,11,0.9924000000000001
adaptive_improved,337092,32,12,0.9278000000000001
adaptive_improved,337092,64,12,0.9748000000000001
adaptive_improved,337092,128,12,0.992
adaptive_improved,404140,32,13,0.625
adaptive_improved,404140,64,13,0.6958
adaptive_improved,404140,128,13,0.7537999999999999
adaptive_improved,437891,32,14,0.777
adaptive_improved,437891,64,14,0.8192
adaptive_improved,437891,128,14,0.8513999999999999
adaptive_improved,463469,32,15,0.8310000000000001
adaptive_improved,463469,64,15,0.855
adaptive_improved,463469,128,15,0.8776000000000002
adaptive_improved,485395,32,16,0.849
adaptive_improved,485395,64,16,0.8728
adaptive_improved,485395,128,16,0.898
adaptive_improved,453984,32,17,0.8630000000000001
adaptive_improved,453984,64,17,0.8942
adaptive_improved,453984,128,17,0.9142
adaptive_improved,470364,32,18,0.8772000000000001
adaptive_improved,470364,64,18,0.8928
adaptive_improved,470364,128,18,0.9156
adaptive_improved,484544,32,19,0.8747999999999999
adaptive_improved,484544,64,19,0.8927999999999999
adaptive_improved,484544,128,19,0.911
adaptive_improved,498503,32,20,0.8826
adaptive_improved,498503,64,20,0.8962
adaptive_improved,498503,128,20,0.9138
adaptive_improved,462367,32,21,0.8944000000000001
adaptive_improved,462367,64,21,0.9107999999999999
adaptive_improved,462367,128,21,0.92
adaptive_improved,473478,32,22,0.91
adaptive_improved,473478,64,22,0.9242
adaptive_improved,473478,128,22,0.936
adaptive_improved,483806,32,23,0.897
adaptive_improved,483806,64,23,0.9114000000000001
adaptive_improved,483806,128,23,0.9236
adaptive_improved,493467,32,24,0.9004000000000001
adaptive_improved,493467,64,24,0.918
adaptive_improved,493467,128,24,0.9312
